,Unnamed: 0,ons_item_name,period,CLIP,category
2890,2890,"tea bags, per packet of 80, 250g",201513.0,100.130981486,211901
2891,2891,"tea bags, per packet of 80, 250g",201514.0,100.953004712,211901
2892,2892,"tea bags, per packet of 80, 250g",201515.0,100.373498392,211901
2893,2893,"tea bags, per packet of 80, 250g",201516.0,100.04105084,211901
2894,2894,"tea bags, per packet of 80, 250g",201517.0,99.1349626543,211901
2895,2895,"tea bags, per packet of 80, 250g",201518.0,97.3593816973,211901
2896,2896,"tea bags, per packet of 80, 250g",201519.0,94.7302818598,211901
2897,2897,"tea bags, per packet of 80, 250g",201520.0,97.2088757331,211901
2898,2898,"tea bags, per packet of 80, 250g",201521.0,97.518150229,211901
2899,2899,"tea bags, per packet of 80, 250g",201522.0,96.5350543396,211901
2900,2900,"tea bags, per packet of 80, 250g",201523.0,94.9852439952,211901
2901,2901,"tea bags, per packet of 80, 250g",201524.0,96.2992849303,211901
2902,2902,"tea bags, per packet of 80, 250g",201525.0,96.4967384029,211901
2903,2903,"tea bags, per packet of 80, 250g",201526.0,96.4967384029,211901
2904,2904,"tea bags, per packet of 80, 250g",201527.0,96.9681961723,211901
2905,2905,"tea bags, per packet of 80, 250g",201528.0,96.2729309286,211901
2906,2906,"tea bags, per packet of 80, 250g",201529.0,95.9673154586,211901
2907,2907,"tea bags, per packet of 80, 250g",201530.0,95.3658772428,211901
2908,2908,"tea bags, per packet of 80, 250g",201531.0,94.890105,211901
2909,2909,"tea bags, per packet of 80, 250g",201532.0,95.2964822663,211901
2910,2910,"tea bags, per packet of 80, 250g",201533.0,94.939022789,211901
2911,2911,"tea bags, per packet of 80, 250g",201534.0,94.8433349753,211901
2912,2912,"tea bags, per packet of 80, 250g",201535.0,95.573261488,211901
2913,2913,"tea bags, per packet of 80, 250g",201536.0,95.9612482364,211901
2914,2914,"tea bags, per packet of 80, 250g",201537.0,94.8733046069,211901
2915,2915,"tea bags, per packet of 80, 250g",201538.0,93.7790022721,211901
2916,2916,"tea bags, per packet of 80, 250g",201539.0,93.6961681052,211901
2917,2917,"tea bags, per packet of 80, 250g",201540.0,94.3905444936,211901
2918,2918,"tea bags, per packet of 80, 250g",201541.0,94.7851674827,211901
2919,2919,"tea bags, per packet of 80, 250g",201542.0,94.9434327562,211901
2920,2920,"tea bags, per packet of 80, 250g",201544.0,95.7847028306,211901
2921,2921,"tea bags, per packet of 80, 250g",201545.0,94.4412710139,211901
2922,2922,"tea bags, per packet of 80, 250g",201546.0,93.7953830687,211901
2923,2923,"tea bags, per packet of 80, 250g",201547.0,92.9547662436,211901
2924,2924,"tea bags, per packet of 80, 250g",201548.0,94.625918011,211901
2925,2925,"tea bags, per packet of 80, 250g",201549.0,96.3740712797,211901
2926,2926,"tea bags, per packet of 80, 250g",201550.0,96.2354275372,211901
2927,2927,"tea bags, per packet of 80, 250g",201551.0,97.8073369354,211901
2928,2928,"tea bags, per packet of 80, 250g",201552.0,91.9453564136,211901
2929,2929,"tea bags, per packet of 80, 250g",201601.0,90.3868707463,211901
2930,2930,"tea bags, per packet of 80, 250g",201602.0,90.6038609137,211901
2931,2931,"tea bags, per packet of 80, 250g",201603.0,91.1505571678,211901
2932,2932,"tea bags, per packet of 80, 250g",201604.0,92.6023853054,211901
2933,2933,"tea bags, per packet of 80, 250g",201605.0,95.3893580912,211901
2934,2934,"tea bags, per packet of 80, 250g",201606.0,96.4453711524,211901
2935,2935,"tea bags, per packet of 80, 250g",201607.0,96.6124608731,211901
2936,2936,"tea bags, per packet of 80, 250g",201608.0,94.8684100039,211901
2937,2937,"tea bags, per packet of 80, 250g",201609.0,94.7008701929,211901
2938,2938,"tea bags, per packet of 80, 250g",201610.0,94.5898907268,211901
2939,2939,"tea bags, per packet of 80, 250g",201611.0,94.6067989158,211901
2940,2940,"tea bags, per packet of 80, 250g",201612.0,94.3381228963,211901
2941,2941,"tea bags, per packet of 80, 250g",201613.0,91.1641401588,211901
2942,2942,"tea bags, per packet of 80, 250g",201614.0,91.7649593904,211901
2943,2943,"tea bags, per packet of 80, 250g",201615.0,91.9929377394,211901
2944,2944,"tea bags, per packet of 80, 250g",201616.0,91.9929377394,211901
2945,2945,"tea bags, per packet of 80, 250g",201617.0,92.5730432245,211901
2946,2946,"tea bags, per packet of 80, 250g",201618.0,92.8671492692,211901
2947,2947,"tea bags, per packet of 80, 250g",201619.0,94.3896550538,211901
2948,2948,"tea bags, per packet of 80, 250g",201620.0,93.8991629119,211901
2949,2949,"tea bags, per packet of 80, 250g",201621.0,93.4130131892,211901
2950,2950,"tea bags, per packet of 80, 250g",201622.0,93.4130131892,211901
2951,2951,"tea bags, per packet of 80, 250g",201623.0,92.3719402616,211901
2952,2952,"tea bags, per packet of 80, 250g",201624.0,92.4777931797,211901
2953,2953,"tea bags, per packet of 80, 250g",201625.0,92.4777931797,211901
2954,2954,"tea bags, per packet of 80, 250g",201626.0,94.0006944197,211901
2955,2955,"tea bags, per packet of 80, 250g",201627.0,94.9264466872,211901
2956,2956,"tea bags, per packet of 80, 250g",201628.0,93.8967151767,211901
2957,2957,"tea bags, per packet of 80, 250g",201629.0,92.0071502997,211901
2958,2958,"tea bags, per packet of 80, 250g",201630.0,91.9978997475,211901
2959,2959,"tea bags, per packet of 80, 250g",201631.0,92.482963812,211901
2960,2960,"tea bags, per packet of 80, 250g",201632.0,92.482963812,211901
2961,2961,"tea bags, per packet of 80, 250g",201644.0,92.055251683,211901
2962,2962,"vodka, bottle",201423.0,100.0,310403
2963,2963,"vodka, bottle",201424.0,99.2971236153,310403
2964,2964,"vodka, bottle",201425.0,99.2001597283,310403
2965,2965,"vodka, bottle",201426.0,99.3128602443,310403
2966,2966,"vodka, bottle",201427.0,99.6138911967,310403
2967,2967,"vodka, bottle",201428.0,99.4726169034,310403
2968,2968,"vodka, bottle",201429.0,99.3087580726,310403
2969,2969,"vodka, bottle",201430.0,98.9343957925,310403
2970,2970,"vodka, bottle",201431.0,98.2371401837,310403
2971,2971,"vodka, bottle",201432.0,99.3436408651,310403
2972,2972,"vodka, bottle",201433.0,98.7724413579,310403
2973,2973,"vodka, bottle",201434.0,98.3722941827,310403
2974,2974,"vodka, bottle",201435.0,98.2805350821,310403
2975,2975,"vodka, bottle",201436.0,97.005166043,310403
2976,2976,"vodka, bottle",201437.0,96.6664330372,310403
2977,2977,"vodka, bottle",201438.0,98.2196552423,310403
2978,2978,"vodka, bottle",201439.0,99.8549362953,310403
2979,2979,"vodka, bottle",201440.0,100.037444357,310403
2980,2980,"vodka, bottle",201441.0,99.6926313906,310403
2981,2981,"vodka, bottle",201442.0,98.9253712518,310403
2982,2982,"vodka, bottle",201443.0,97.1942101877,310403
2983,2983,"vodka, bottle",201444.0,95.1144577576,310403
2984,2984,"vodka, bottle",201445.0,94.7185719719,310403
2985,2985,"vodka, bottle",201446.0,95.2596966975,310403
2986,2986,"vodka, bottle",201447.0,96.4529137043,310403
2987,2987,"vodka, bottle",201448.0,95.2510390106,310403
2988,2988,"vodka, bottle",201449.0,93.9369897842,310403
2989,2989,"vodka, bottle",201450.0,94.2264589428,310403
2990,2990,"vodka, bottle",201451.0,93.9719984718,310403
2991,2991,"vodka, bottle",201452.0,95.2280708078,310403
2992,2992,"vodka, bottle",201501.0,98.9724109628,310403
2993,2993,"vodka, bottle",201502.0,100.474921813,310403
2994,2994,"vodka, bottle",201503.0,100.168382152,310403
2995,2995,"vodka, bottle",201504.0,99.3310571911,310403
2996,2996,"vodka, bottle",201505.0,98.8618340076,310403
2997,2997,"vodka, bottle",201506.0,99.4295390818,310403
2998,2998,"vodka, bottle",201507.0,99.6377531639,310403
2999,2999,"vodka, bottle",201508.0,99.3057558663,310403
3000,3000,"vodka, bottle",201509.0,98.9740450775,310403
3001,3001,"vodka, bottle",201510.0,99.237325356,310403
3002,3002,"vodka, bottle",201511.0,99.344108041,310403
3003,3003,"vodka, bottle",201512.0,99.7257894012,310403
3004,3004,"vodka, bottle",201513.0,98.259380436,310403
3005,3005,"vodka, bottle",201514.0,96.7397070713,310403
3006,3006,"vodka, bottle",201515.0,96.7612053132,310403
3007,3007,"vodka, bottle",201516.0,97.1624294939,310403
3008,3008,"vodka, bottle",201517.0,98.1080447801,310403
3009,3009,"vodka, bottle",201518.0,98.247078802,310403
3010,3010,"vodka, bottle",201519.0,98.7311443703,310403
3011,3011,"vodka, bottle",201520.0,99.0668361134,310403
3012,3012,"vodka, bottle",201521.0,98.936387866,310403
3013,3013,"vodka, bottle",201522.0,99.057234582,310403
3014,3014,"vodka, bottle",201523.0,99.459512585,310403
3015,3015,"vodka, bottle",201524.0,99.6474595541,310403
3016,3016,"vodka, bottle",201525.0,99.8978534053,310403
3017,3017,"vodka, bottle",201526.0,99.81902474,310403
3018,3018,"vodka, bottle",201527.0,98.8486535713,310403
3019,3019,"vodka, bottle",201528.0,99.2623812666,310403
3020,3020,"vodka, bottle",201529.0,99.2582123948,310403
3021,3021,"vodka, bottle",201530.0,98.9067296945,310403
3022,3022,"vodka, bottle",201531.0,98.4810437012,310403
3023,3023,"vodka, bottle",201532.0,98.1927632432,310403
3024,3024,"vodka, bottle",201533.0,98.2860384013,310403
3025,3025,"vodka, bottle",201534.0,99.1225939697,310403
3026,3026,"vodka, bottle",201535.0,99.2006743517,310403
3027,3027,"vodka, bottle",201536.0,98.7278137668,310403
3028,3028,"vodka, bottle",201537.0,97.7015209225,310403
3029,3029,"vodka, bottle",201538.0,97.0302799441,310403
3030,3030,"vodka, bottle",201539.0,97.4164282033,310403
3031,3031,"vodka, bottle",201540.0,97.7159494935,310403
3032,3032,"vodka, bottle",201541.0,97.306187219,310403
3033,3033,"vodka, bottle",201542.0,97.4603593846,310403
3034,3034,"vodka, bottle",201544.0,96.2707263634,310403
3035,3035,"vodka, bottle",201545.0,95.5118380541,310403
3036,3036,"vodka, bottle",201546.0,93.1422943464,310403
3037,3037,"vodka, bottle",201547.0,91.712895715,310403
3038,3038,"vodka, bottle",201548.0,91.7687594131,310403
3039,3039,"vodka, bottle",201549.0,89.4158627146,310403
3040,3040,"vodka, bottle",201550.0,88.581083566,310403
3041,3041,"vodka, bottle",201551.0,89.4215955397,310403
3042,3042,"vodka, bottle",201552.0,91.3992074705,310403
3043,3043,"vodka, bottle",201601.0,98.1211693296,310403
3044,3044,"vodka, bottle",201602.0,99.687370427,310403
3045,3045,"vodka, bottle",201603.0,99.4473314481,310403
3046,3046,"vodka, bottle",201604.0,99.5784502081,310403
3047,3047,"vodka, bottle",201605.0,99.3564600099,310403
3048,3048,"vodka, bottle",201606.0,98.1192303694,310403
3049,3049,"vodka, bottle",201607.0,97.6336346719,310403
3050,3050,"vodka, bottle",201608.0,97.4371659922,310403
3051,3051,"vodka, bottle",201609.0,97.8115686055,310403
3052,3052,"vodka, bottle",201610.0,98.4241659639,310403
3053,3053,"vodka, bottle",201611.0,97.9909134294,310403
3054,3054,"vodka, bottle",201612.0,95.7992794521,310403
3055,3055,"vodka, bottle",201613.0,94.4718517634,310403
3056,3056,"vodka, bottle",201614.0,93.7848793357,310403
3057,3057,"vodka, bottle",201615.0,92.7634938939,310403
3058,3058,"vodka, bottle",201616.0,92.7717372633,310403
3059,3059,"vodka, bottle",201617.0,93.225562908,310403
3060,3060,"vodka, bottle",201618.0,94.3235599694,310403
3061,3061,"vodka, bottle",201619.0,96.6894548851,310403
3062,3062,"vodka, bottle",201620.0,95.827613152,310403
3063,3063,"vodka, bottle",201621.0,95.4642918582,310403
3064,3064,"vodka, bottle",201622.0,95.3074172788,310403
3065,3065,"vodka, bottle",201623.0,95.2962127929,310403
3066,3066,"vodka, bottle",201624.0,95.9876020657,310403
3067,3067,"vodka, bottle",201625.0,97.613064668,310403
3068,3068,"vodka, bottle",201626.0,97.5599249114,310403
3069,3069,"vodka, bottle",201627.0,97.7548383729,310403
3070,3070,"vodka, bottle",201628.0,98.1806324663,310403
3071,3071,"vodka, bottle",201629.0,98.1806324663,310403
3072,3072,"vodka, bottle",201630.0,95.1107712708,310403
3073,3073,"vodka, bottle",201631.0,94.6085420264,310403
3074,3074,"vodka, bottle",201632.0,94.6085420264,310403
3075,3075,"vodka, bottle",201644.0,95.0570124649,310403
3076,3076,"whisky, bottle",201423.0,100.0,310401
3077,3077,"whisky, bottle",201424.0,101.484610665,310401
3078,3078,"whisky, bottle",201425.0,101.845784949,310401
3079,3079,"whisky, bottle",201426.0,102.011416638,310401
3080,3080,"whisky, bottle",201427.0,103.766461259,310401
3081,3081,"whisky, bottle",201428.0,104.778409383,310401
3082,3082,"whisky, bottle",201429.0,105.61796912,310401
3083,3083,"whisky, bottle",201430.0,105.659536655,310401
3084,3084,"whisky, bottle",201431.0,105.144612964,310401
3085,3085,"whisky, bottle",201432.0,105.182008603,310401
3086,3086,"whisky, bottle",201433.0,104.620801124,310401
3087,3087,"whisky, bottle",201434.0,103.671217804,310401
3088,3088,"whisky, bottle",201435.0,102.657416748,310401
3089,3089,"whisky, bottle",201436.0,101.645437014,310401
3090,3090,"whisky, bottle",201437.0,101.486718586,310401
3091,3091,"whisky, bottle",201438.0,102.189359609,310401
3092,3092,"whisky, bottle",201439.0,101.381538287,310401
3093,3093,"whisky, bottle",201440.0,101.661609135,310401
3094,3094,"whisky, bottle",201441.0,103.144899776,310401
3095,3095,"whisky, bottle",201442.0,103.429624958,310401
3096,3096,"whisky, bottle",201443.0,102.34381901,310401
3097,3097,"whisky, bottle",201444.0,101.158824264,310401
3098,3098,"whisky, bottle",201445.0,101.064942117,310401
3099,3099,"whisky, bottle",201446.0,100.650930434,310401
3100,3100,"whisky, bottle",201447.0,100.439578507,310401
3101,3101,"whisky, bottle",201448.0,98.9803851577,310401
3102,3102,"whisky, bottle",201449.0,97.4623042514,310401
3103,3103,"whisky, bottle",201450.0,97.896211438,310401
3104,3104,"whisky, bottle",201451.0,97.3295080496,310401
3105,3105,"whisky, bottle",201452.0,98.73191491,310401
3106,3106,"whisky, bottle",201501.0,102.74772694,310401
3107,3107,"whisky, bottle",201502.0,105.038722654,310401
3108,3108,"whisky, bottle",201503.0,105.37451399,310401
3109,3109,"whisky, bottle",201504.0,105.452402566,310401
3110,3110,"whisky, bottle",201505.0,105.289588323,310401
3111,3111,"whisky, bottle",201506.0,105.367882891,310401
3112,3112,"whisky, bottle",201507.0,104.473931653,310401
3113,3113,"whisky, bottle",201508.0,103.987447847,310401
3114,3114,"whisky, bottle",201509.0,104.185845421,310401
3115,3115,"whisky, bottle",201510.0,104.580970296,310401
3116,3116,"whisky, bottle",201511.0,104.693547455,310401
3117,3117,"whisky, bottle",201512.0,104.672621436,310401
3118,3118,"whisky, bottle",201513.0,103.83216102,310401
3119,3119,"whisky, bottle",201514.0,103.818661167,310401
3120,3120,"whisky, bottle",201515.0,103.858402722,310401
3121,3121,"whisky, bottle",201516.0,104.485158815,310401
3122,3122,"whisky, bottle",201517.0,104.444964335,310401
3123,3123,"whisky, bottle",201518.0,104.124919747,310401
3124,3124,"whisky, bottle",201519.0,103.741326056,310401
3125,3125,"whisky, bottle",201520.0,102.737932902,310401
3126,3126,"whisky, bottle",201521.0,102.521688708,310401
3127,3127,"whisky, bottle",201522.0,101.453918391,310401
3128,3128,"whisky, bottle",201523.0,99.7207609226,310401
3129,3129,"whisky, bottle",201524.0,99.4718156884,310401
3130,3130,"whisky, bottle",201525.0,103.326284913,310401
3131,3131,"whisky, bottle",201526.0,105.866816163,310401
3132,3132,"whisky, bottle",201527.0,104.123598184,310401
3133,3133,"whisky, bottle",201528.0,104.021999413,310401
3134,3134,"whisky, bottle",201529.0,103.980640668,310401
3135,3135,"whisky, bottle",201530.0,103.936550324,310401
3136,3136,"whisky, bottle",201531.0,104.250767204,310401
3137,3137,"whisky, bottle",201532.0,104.200809137,310401
3138,3138,"whisky, bottle",201533.0,104.027704145,310401
3139,3139,"whisky, bottle",201534.0,103.420810136,310401
3140,3140,"whisky, bottle",201535.0,103.31112629,310401
3141,3141,"whisky, bottle",201536.0,103.118930394,310401
3142,3142,"whisky, bottle",201537.0,102.200006331,310401
3143,3143,"whisky, bottle",201538.0,101.176883468,310401
3144,3144,"whisky, bottle",201539.0,100.852958958,310401
3145,3145,"whisky, bottle",201540.0,102.695785529,310401
3146,3146,"whisky, bottle",201541.0,103.602173962,310401
3147,3147,"whisky, bottle",201542.0,103.568924011,310401
3148,3148,"whisky, bottle",201544.0,100.151111772,310401
3149,3149,"whisky, bottle",201545.0,99.917304092,310401
3150,3150,"whisky, bottle",201546.0,98.0171421242,310401
3151,3151,"whisky, bottle",201547.0,96.317991569,310401
3152,3152,"whisky, bottle",201548.0,95.5743629183,310401
3153,3153,"whisky, bottle",201549.0,94.0900565816,310401
3154,3154,"whisky, bottle",201550.0,93.4756520613,310401
3155,3155,"whisky, bottle",201551.0,93.6951525165,310401
3156,3156,"whisky, bottle",201552.0,94.0952692908,310401
3157,3157,"whisky, bottle",201601.0,101.280575196,310401
3158,3158,"whisky, bottle",201602.0,105.150195636,310401
3159,3159,"whisky, bottle",201603.0,102.90268496,310401
3160,3160,"whisky, bottle",201604.0,102.667267647,310401
3161,3161,"whisky, bottle",201605.0,102.147789024,310401
3162,3162,"whisky, bottle",201606.0,101.751137917,310401
3163,3163,"whisky, bottle",201607.0,101.996492227,310401
3164,3164,"whisky, bottle",201608.0,101.33346709,310401
3165,3165,"whisky, bottle",201609.0,100.914262081,310401
3166,3166,"whisky, bottle",201610.0,101.317962509,310401
3167,3167,"whisky, bottle",201611.0,99.4443358548,310401
3168,3168,"whisky, bottle",201612.0,98.2476216301,310401
3169,3169,"whisky, bottle",201613.0,98.6570507179,310401
3170,3170,"whisky, bottle",201614.0,99.1657313244,310401
3171,3171,"whisky, bottle",201615.0,101.452802653,310401
3172,3172,"whisky, bottle",201616.0,103.382244629,310401
3173,3173,"whisky, bottle",201617.0,103.79820322,310401
3174,3174,"whisky, bottle",201618.0,103.272992211,310401
3175,3175,"whisky, bottle",201619.0,101.117135643,310401
3176,3176,"whisky, bottle",201620.0,100.903486029,310401
3177,3177,"whisky, bottle",201621.0,95.8961427223,310401
3178,3178,"whisky, bottle",201622.0,95.1983120888,310401
3179,3179,"whisky, bottle",201623.0,95.1241186202,310401
3180,3180,"whisky, bottle",201624.0,94.1355389999,310401
3181,3181,"whisky, bottle",201625.0,100.736925526,310401
3182,3182,"whisky, bottle",201626.0,102.578264668,310401
3183,3183,"whisky, bottle",201627.0,103.107286725,310401
3184,3184,"whisky, bottle",201628.0,104.306598206,310401
3185,3185,"whisky, bottle",201629.0,104.717542941,310401
3186,3186,"whisky, bottle",201630.0,102.804641164,310401
3187,3187,"whisky, bottle",201631.0,102.023602967,310401
3188,3188,"whisky, bottle",201632.0,101.89306947,310401
3189,3189,"whisky, bottle",201644.0,100.016670841,310401
3190,3190,"white sliced loaf, branded",201423.0,100.0,210111
3191,3191,"white sliced loaf, branded",201424.0,99.5719316266,210111
3192,3192,"white sliced loaf, branded",201425.0,99.6264403511,210111
3193,3193,"white sliced loaf, branded",201426.0,99.7921289121,210111
3194,3194,"white sliced loaf, branded",201427.0,99.4370023877,210111
3195,3195,"white sliced loaf, branded",201428.0,99.3094352402,210111
3196,3196,"white sliced loaf, branded",201429.0,99.6628369037,210111
3197,3197,"white sliced loaf, branded",201430.0,99.4969005475,210111
3198,3198,"white sliced loaf, branded",201431.0,99.3179596767,210111
3199,3199,"white sliced loaf, branded",201432.0,98.0619854737,210111
3200,3200,"white sliced loaf, branded",201433.0,97.6943156615,210111
3201,3201,"white sliced loaf, branded",201434.0,98.7527459867,210111
3202,3202,"white sliced loaf, branded",201435.0,98.4695290703,210111
3203,3203,"white sliced loaf, branded",201436.0,97.5087773138,210111
3204,3204,"white sliced loaf, branded",201437.0,97.1427664013,210111
3205,3205,"white sliced loaf, branded",201438.0,97.290363869,210111
3206,3206,"white sliced loaf, branded",201439.0,98.081656998,210111
3207,3207,"white sliced loaf, branded",201440.0,98.4806761488,210111
3208,3208,"white sliced loaf, branded",201441.0,97.9596490885,210111
3209,3209,"white sliced loaf, branded",201442.0,96.8134455344,210111
3210,3210,"white sliced loaf, branded",201443.0,96.6261498992,210111
3211,3211,"white sliced loaf, branded",201444.0,96.4813811432,210111
3212,3212,"white sliced loaf, branded",201445.0,96.3019300662,210111
3213,3213,"white sliced loaf, branded",201446.0,96.5971402085,210111
3214,3214,"white sliced loaf, branded",201447.0,96.1511976714,210111
3215,3215,"white sliced loaf, branded",201448.0,95.1520504124,210111
3216,3216,"white sliced loaf, branded",201449.0,94.7967746827,210111
3217,3217,"white sliced loaf, branded",201450.0,95.5719423559,210111
3218,3218,"white sliced loaf, branded",201451.0,95.7279338024,210111
3219,3219,"white sliced loaf, branded",201452.0,95.6224675049,210111
3220,3220,"white sliced loaf, branded",201501.0,94.4109436387,210111
3221,3221,"white sliced loaf, branded",201502.0,89.0645551909,210111
3222,3222,"white sliced loaf, branded",201503.0,80.4692749119,210111
3223,3223,"white sliced loaf, branded",201504.0,79.1865994014,210111
3224,3224,"white sliced loaf, branded",201505.0,87.1664687905,210111
3225,3225,"white sliced loaf, branded",201506.0,91.143338703,210111
3226,3226,"white sliced loaf, branded",201507.0,91.3239535598,210111
3227,3227,"white sliced loaf, branded",201508.0,91.3239535598,210111
3228,3228,"white sliced loaf, branded",201509.0,91.1477734385,210111
3229,3229,"white sliced loaf, branded",201510.0,91.077396594,210111
3230,3230,"white sliced loaf, branded",201511.0,91.2825487224,210111
3231,3231,"white sliced loaf, branded",201512.0,91.3064485464,210111
3232,3232,"white sliced loaf, branded",201513.0,90.7120310552,210111
3233,3233,"white sliced loaf, branded",201514.0,89.5775253945,210111
3234,3234,"white sliced loaf, branded",201515.0,89.1842014281,210111
3235,3235,"white sliced loaf, branded",201516.0,89.1689681517,210111
3236,3236,"white sliced loaf, branded",201517.0,89.8216143359,210111
3237,3237,"white sliced loaf, branded",201518.0,90.3107665246,210111
3238,3238,"white sliced loaf, branded",201519.0,89.6485739319,210111
3239,3239,"white sliced loaf, branded",201520.0,89.4228468707,210111
3240,3240,"white sliced loaf, branded",201521.0,89.0392242179,210111
3241,3241,"white sliced loaf, branded",201522.0,89.0392242179,210111
3242,3242,"white sliced loaf, branded",201523.0,89.1026743266,210111
3243,3243,"white sliced loaf, branded",201524.0,89.0396241269,210111
3244,3244,"white sliced loaf, branded",201525.0,90.3108314954,210111
3245,3245,"white sliced loaf, branded",201526.0,88.9648596183,210111
3246,3246,"white sliced loaf, branded",201527.0,86.3114914313,210111
3247,3247,"white sliced loaf, branded",201528.0,86.2855146388,210111
3248,3248,"white sliced loaf, branded",201529.0,85.7951335468,210111
3249,3249,"white sliced loaf, branded",201530.0,85.8454277452,210111
3250,3250,"white sliced loaf, branded",201531.0,85.7747141874,210111
3251,3251,"white sliced loaf, branded",201532.0,85.75081071,210111
3252,3252,"white sliced loaf, branded",201533.0,85.804555143,210111
3253,3253,"white sliced loaf, branded",201534.0,85.6198918901,210111
3254,3254,"white sliced loaf, branded",201535.0,86.1957246272,210111
3255,3255,"white sliced loaf, branded",201536.0,85.9698237829,210111
3256,3256,"white sliced loaf, branded",201537.0,86.1959526347,210111
3257,3257,"white sliced loaf, branded",201538.0,85.4286417456,210111
3258,3258,"white sliced loaf, branded",201539.0,85.3022619017,210111
3259,3259,"white sliced loaf, branded",201540.0,85.6840109116,210111
3260,3260,"white sliced loaf, branded",201541.0,85.1463191981,210111
3261,3261,"white sliced loaf, branded",201542.0,84.5393032433,210111
3262,3262,"white sliced loaf, branded",201544.0,83.8432683779,210111
3263,3263,"white sliced loaf, branded",201545.0,83.5801144603,210111
3264,3264,"white sliced loaf, branded",201546.0,82.9206736143,210111
3265,3265,"white sliced loaf, branded",201547.0,80.4107777532,210111
3266,3266,"white sliced loaf, branded",201548.0,80.4107777532,210111
3267,3267,"white sliced loaf, branded",201549.0,81.5365205869,210111
3268,3268,"white sliced loaf, branded",201550.0,81.5832324192,210111
3269,3269,"white sliced loaf, branded",201551.0,83.107591922,210111
3270,3270,"white sliced loaf, branded",201552.0,83.7226328981,210111
3271,3271,"white sliced loaf, branded",201601.0,84.3420562482,210111
3272,3272,"white sliced loaf, branded",201602.0,83.5152286576,210111
3273,3273,"white sliced loaf, branded",201603.0,84.1475386323,210111
3274,3274,"white sliced loaf, branded",201604.0,84.1510461722,210111
3275,3275,"white sliced loaf, branded",201605.0,83.9364684645,210111
3276,3276,"white sliced loaf, branded",201606.0,83.9232371431,210111
3277,3277,"white sliced loaf, branded",201607.0,83.0728307463,210111
3278,3278,"white sliced loaf, branded",201608.0,82.4620622624,210111
3279,3279,"white sliced loaf, branded",201609.0,81.9414921386,210111
3280,3280,"white sliced loaf, branded",201610.0,81.4753572291,210111
3281,3281,"white sliced loaf, branded",201611.0,81.6387625078,210111
3282,3282,"white sliced loaf, branded",201612.0,82.199152401,210111
3283,3283,"white sliced loaf, branded",201613.0,82.199152401,210111
3284,3284,"white sliced loaf, branded",201614.0,81.6834110303,210111
3285,3285,"white sliced loaf, branded",201615.0,81.6503449839,210111
3286,3286,"white sliced loaf, branded",201616.0,81.6503449839,210111
3287,3287,"white sliced loaf, branded",201617.0,81.4445791156,210111
3288,3288,"white sliced loaf, branded",201618.0,80.9671363103,210111
3289,3289,"white sliced loaf, branded",201619.0,79.9265798128,210111
3290,3290,"white sliced loaf, branded",201620.0,79.8433831048,210111
3291,3291,"white sliced loaf, branded",201621.0,79.7648546502,210111
3292,3292,"white sliced loaf, branded",201622.0,79.7648546502,210111
3293,3293,"white sliced loaf, branded",201623.0,79.7648546502,210111
3294,3294,"white sliced loaf, branded",201624.0,80.4066692722,210111
3295,3295,"white sliced loaf, branded",201625.0,80.8914170139,210111
3296,3296,"white sliced loaf, branded",201626.0,80.8914170139,210111
3297,3297,"white sliced loaf, branded",201627.0,80.8914170139,210111
3298,3298,"white sliced loaf, branded",201628.0,84.3420562482,210111
3299,3299,"white sliced loaf, branded",201629.0,84.3420562482,210111
3300,3300,"white sliced loaf, branded",201630.0,84.3420562482,210111
3301,3301,"white sliced loaf, branded",201631.0,80.8914170139,210111
3302,3302,"white sliced loaf, branded",201632.0,80.8914170139,210111
3303,3303,"white sliced loaf, branded",201644.0,82.5732770017,210111
3304,3304,"white wine, european, bottle",201423.0,100.0,310419
3305,3305,"white wine, european, bottle",201424.0,98.995200368,310419
3306,3306,"white wine, european, bottle",201425.0,98.7773025076,310419
3307,3307,"white wine, european, bottle",201426.0,98.5950892969,310419
3308,3308,"white wine, european, bottle",201427.0,98.4628709814,310419
3309,3309,"white wine, european, bottle",201428.0,98.9721736283,310419
3310,3310,"white wine, european, bottle",201429.0,101.438197558,310419
3311,3311,"white wine, european, bottle",201430.0,102.343590906,310419
3312,3312,"white wine, european, bottle",201431.0,100.816690291,310419
3313,3313,"white wine, european, bottle",201432.0,100.917921914,310419
3314,3314,"white wine, european, bottle",201433.0,100.143394915,310419
3315,3315,"white wine, european, bottle",201434.0,99.8129847332,310419
3316,3316,"white wine, european, bottle",201435.0,99.5718547723,310419
3317,3317,"white wine, european, bottle",201436.0,98.3913172601,310419
3318,3318,"white wine, european, bottle",201437.0,97.9630586802,310419
3319,3319,"white wine, european, bottle",201438.0,99.9351640453,310419
3320,3320,"white wine, european, bottle",201439.0,100.532917296,310419
3321,3321,"white wine, european, bottle",201440.0,100.205974958,310419
3322,3322,"white wine, european, bottle",201441.0,100.00149809,310419
3323,3323,"white wine, european, bottle",201442.0,99.0946460668,310419
3324,3324,"white wine, european, bottle",201443.0,98.4082959158,310419
3325,3325,"white wine, european, bottle",201444.0,98.4797717841,310419
3326,3326,"white wine, european, bottle",201445.0,98.578213648,310419
3327,3327,"white wine, european, bottle",201446.0,98.9895627591,310419
