,i,ons_item_number,period,unit
1392,40,310215.0,201541,98.19122066864867
1393,41,310215.0,201542,97.46293329005476
1394,42,310215.0,201543,97.49595028817495
1395,45,310215.0,201545,96.2376301332542
1396,46,310215.0,201546,96.21303353384582
1397,47,310215.0,201547,96.99271800934442
1398,48,310215.0,201548,96.91822714086152
1399,49,310215.0,201549,96.8940395999182
1400,43,310215.0,201550,94.95074218566255
1401,44,310215.0,201551,94.76071312091025
1402,50,310215.0,201552,94.6969734824768
1403,51,310215.0,201601,95.39673993159599
1404,0,310218.0,201501,100.0
1405,1,310218.0,201502,100.45428211536705
1406,2,310218.0,201503,100.59716525616065
1407,3,310218.0,201504,100.67806882260248
1408,4,310218.0,201505,102.32328164281957
1409,5,310218.0,201506,103.46152435980972
1410,6,310218.0,201507,103.15057402370533
1411,7,310218.0,201508,103.17308159737333
1412,8,310218.0,201509,103.29482809444896
1413,9,310218.0,201510,103.0825065190271
1414,10,310218.0,201511,102.43154315796279
1415,11,310218.0,201512,101.31526333516325
1416,12,310218.0,201513,102.09438791459031
1417,13,310218.0,201514,97.11826963455333
1418,14,310218.0,201515,96.68490395597922
1419,15,310218.0,201516,99.62081994114382
1420,16,310218.0,201517,103.32165250339666
1421,17,310218.0,201518,105.61998921487093
1422,18,310218.0,201519,105.69293960415571
1423,19,310218.0,201520,104.69171084193583
1424,20,310218.0,201521,103.67184247265848
1425,21,310218.0,201522,100.55167349942462
1426,22,310218.0,201523,101.08983206718617
1427,23,310218.0,201524,101.7179834988263
1428,24,310218.0,201525,101.85880219095154
1429,49,310218.0,201526,101.7754556611786
1430,50,310218.0,201527,101.46224812254391
1431,25,310218.0,201528,104.82208950369179
1432,26,310218.0,201529,104.44227689734649
1433,27,310218.0,201530,103.57711830116536
1434,28,310218.0,201531,103.44197699867566
1435,29,310218.0,201532,101.41517962904396
1436,30,310218.0,201533,99.3998252551904
1437,31,310218.0,201534,101.85241369852776
1438,32,310218.0,201535,102.27871422540085
1439,33,310218.0,201536,100.95974174750017
1440,34,310218.0,201537,100.59360527461997
1441,35,310218.0,201538,102.41126958792563
1442,36,310218.0,201539,101.29913726083663
1443,37,310218.0,201540,98.9268555535384
1444,38,310218.0,201541,97.36236061455361
1445,39,310218.0,201542,101.3542885464204
1446,40,310218.0,201543,101.70626552096256
1447,41,310218.0,201545,103.32908599791979
1448,42,310218.0,201546,102.18491072845248
1449,43,310218.0,201547,101.52548027178825
1450,44,310218.0,201548,103.53149318810286
1451,45,310218.0,201549,103.55410185387596
1452,46,310218.0,201550,101.80169559994789
1453,47,310218.0,201551,101.23257172942506
1454,48,310218.0,201552,97.14835897706404
1455,51,310218.0,201601,100.60982762486923
1456,15,310401.0,201501,100.0
1457,16,310401.0,201502,103.7849310354154
1458,17,310401.0,201503,106.10528045496382
1459,18,310401.0,201504,106.29609973900702
1460,2,310401.0,201505,106.40986756438426
1461,3,310401.0,201506,106.31889885639347
1462,4,310401.0,201507,106.25300274545265
1463,5,310401.0,201508,105.1819618330281
1464,6,310401.0,201509,104.9776840304008
1465,49,310401.0,201510,105.16388130557823
1466,19,310401.0,201511,105.51969611347849
1467,7,310401.0,201512,105.63805634240661
1468,8,310401.0,201513,105.54657066905393
1469,50,310401.0,201514,104.61321765540761
1470,20,310401.0,201515,104.87860397382416
1471,21,310401.0,201516,104.96208877405815
1472,22,310401.0,201517,105.93448435666515
1473,23,310401.0,201518,105.3969678195879
1474,24,310401.0,201519,105.16598287737521
1475,9,310401.0,201520,104.61072119679038
1476,10,310401.0,201521,103.75144160897503
1477,25,310401.0,201522,103.57892665596925
1478,26,310401.0,201523,102.26194181695436
1479,27,310401.0,201524,100.48512271912955
1480,28,310401.0,201525,100.3116877177701
1481,29,310401.0,201526,105.17884643001187
1482,30,310401.0,201527,107.133400189163
1483,31,310401.0,201528,105.42146920106497
1484,32,310401.0,201529,105.25892370336403
1485,33,310401.0,201530,105.25517830377136
1486,34,310401.0,201531,105.23126232002883
1487,35,310401.0,201532,105.64827238435741
1488,36,310401.0,201533,105.42358873248425
1489,37,310401.0,201534,105.0633362220247
1490,38,310401.0,201535,104.64174378961928
1491,39,310401.0,201536,104.30418150591674
1492,40,310401.0,201537,104.2371110809759
1493,11,310401.0,201538,102.72208562581302
1494,12,310401.0,201539,101.74349505697187
1495,41,310401.0,201540,101.6699401518055
1496,42,310401.0,201541,104.31745706243099
1497,13,310401.0,201542,104.69311906982759
1498,14,310401.0,201543,104.73849504661734
1499,43,310401.0,201545,101.0444215426803
1500,0,310401.0,201546,100.72635176669786
1501,1,310401.0,201547,98.36059052004978
1502,44,310401.0,201548,97.39488420074812
1503,45,310401.0,201549,96.58668901771532
1504,46,310401.0,201550,95.31298334452588
1505,47,310401.0,201551,95.2009688811478
1506,48,310401.0,201552,95.53414676599863
1507,51,310401.0,201601,95.78858208785893
1508,8,310403.0,201501,100.0
1509,9,310403.0,201502,103.51816839489987
1510,10,310403.0,201503,104.82836472006505
1511,11,310403.0,201504,104.32543066509659
1512,12,310403.0,201505,103.4785208058735
1513,13,310403.0,201506,103.18192501134389
1514,14,310403.0,201507,103.60818560181157
1515,15,310403.0,201508,103.70515924405284
1516,16,310403.0,201509,103.32885565862735
1517,17,310403.0,201510,103.491763557503
1518,18,310403.0,201511,103.76046796661167
1519,19,310403.0,201512,103.71205746581454
1520,20,310403.0,201513,104.14223990866383
1521,21,310403.0,201514,102.68674925229726
1522,22,310403.0,201515,101.26968726455661
1523,23,310403.0,201516,101.16827368887489
1524,24,310403.0,201517,101.54486111426544
1525,25,310403.0,201518,102.52329225448788
1526,26,310403.0,201519,102.67525690461761
1527,27,310403.0,201520,103.17791862982935
1528,28,310403.0,201521,103.05959179723045
1529,29,310403.0,201522,103.19413598397435
1530,30,310403.0,201523,103.14578197273012
1531,31,310403.0,201524,103.81440853612276
1532,32,310403.0,201525,104.01646064434267
1533,49,310403.0,201526,104.12811505931978
1534,50,310403.0,201527,104.12885759680921
1535,33,310403.0,201528,103.31775342331322
1536,34,310403.0,201529,103.8386917821211
1537,35,310403.0,201530,103.35603857268882
1538,36,310403.0,201531,102.98984842675118
1539,37,310403.0,201532,102.55634987452844
1540,38,310403.0,201533,102.47321982559563
1541,39,310403.0,201534,102.59722830732395
1542,40,310403.0,201535,103.71635449448746
1543,41,310403.0,201536,103.43105035344723
1544,42,310403.0,201537,103.06567145639498
1545,43,310403.0,201538,101.745650685591
1546,44,310403.0,201539,101.22323347120377
1547,45,310403.0,201540,101.71003767647892
1548,46,310403.0,201541,101.99685460755904
1549,47,310403.0,201542,101.5657031275035
1550,48,310403.0,201543,102.05707747650862
1551,0,310403.0,201545,101.55405832554163
1552,1,310403.0,201546,100.62359967674578
1553,2,310403.0,201547,97.9919364495648
1554,3,310403.0,201548,97.33784783486072
1555,4,310403.0,201549,97.29722345642156
1556,5,310403.0,201550,93.67994065331509
1557,6,310403.0,201551,93.09669556181302
1558,7,310403.0,201552,93.62963162549397
1559,51,310403.0,201601,96.74081811048727
1560,0,310405.0,201501,100.0
1561,40,310405.0,201502,101.76861022196209
1562,41,310405.0,201503,103.02858884752848
1563,46,310405.0,201504,103.87497766726187
1564,42,310405.0,201505,103.38981032941253
1565,43,310405.0,201506,103.46942160975617
1566,44,310405.0,201507,103.96949413491785
1567,45,310405.0,201508,103.69566222866378
1568,1,310405.0,201509,103.32673162463924
1569,2,310405.0,201510,103.69786603062181
1570,3,310405.0,201511,103.88725608121985
1571,47,310405.0,201512,103.89700657172357
1572,4,310405.0,201513,103.66206838015279
1573,5,310405.0,201514,102.8055216952734
1574,6,310405.0,201515,102.49766279244655
1575,7,310405.0,201516,102.53946089906385
1576,8,310405.0,201517,102.92948429061262
1577,48,310405.0,201518,103.87149446130151
1578,49,310405.0,201519,104.04213586223246
1579,9,310405.0,201520,103.58937067231027
1580,10,310405.0,201521,103.17888246855327
1581,11,310405.0,201522,103.11332796766885
1582,12,310405.0,201523,103.1526717798716
1583,13,310405.0,201524,102.71741355320745
1584,14,310405.0,201525,102.66487490355698
1585,15,310405.0,201526,104.24106472505407
1586,16,310405.0,201527,104.33748986182442
1587,17,310405.0,201528,103.41679111099786
1588,18,310405.0,201529,103.38487282505717
1589,19,310405.0,201530,103.14741227629148
1590,20,310405.0,201531,102.96933401943072
1591,21,310405.0,201532,102.6031672650363
1592,22,310405.0,201533,101.92632379881208
1593,23,310405.0,201534,101.72124670959232
1594,24,310405.0,201535,102.22065827768378
1595,25,310405.0,201536,102.28523796016647
1596,26,310405.0,201537,102.15376012514955
1597,27,310405.0,201538,102.57740923605058
1598,28,310405.0,201539,102.52165656045511
1599,29,310405.0,201540,102.35136143167777
1600,30,310405.0,201541,102.66588354426618
1601,31,310405.0,201542,103.25799187675644
1602,50,310405.0,201543,103.14712398053312
1603,32,310405.0,201545,101.78169996803274
1604,33,310405.0,201546,101.26550622482415
1605,34,310405.0,201547,100.13115142960905
1606,35,310405.0,201548,99.51263475009941
1607,36,310405.0,201549,99.54304164798796
1608,37,310405.0,201550,97.84307705009479
1609,38,310405.0,201551,97.48989467446341
1610,39,310405.0,201552,97.81006049831784
1611,51,310405.0,201601,98.71764873821496
1612,0,310419.0,201501,100.0
1613,1,310419.0,201502,100.76557871859148
1614,2,310419.0,201503,100.62426462839498
1615,3,310419.0,201504,101.11236347412806
1616,4,310419.0,201505,100.83887044300339
1617,5,310419.0,201506,99.93725896751971
1618,6,310419.0,201507,99.67773919568263
1619,7,310419.0,201508,100.00733912188625
1620,8,310419.0,201509,100.3132057736313
1621,9,310419.0,201510,100.34691105953439
1622,10,310419.0,201511,100.45189044889437
1623,11,310419.0,201512,100.94838466165201
1624,12,310419.0,201513,100.48223924285986
1625,13,310419.0,201514,98.26181763566198
1626,14,310419.0,201515,98.53757459472673
1627,15,310419.0,201516,98.19556769536143
1628,16,310419.0,201517,99.0037460882637
1629,17,310419.0,201518,98.88221212687536
1630,18,310419.0,201519,98.50822742802798
1631,19,310419.0,201520,98.32961139053229
1632,20,310419.0,201521,98.20314015857355
1633,21,310419.0,201522,98.18706236793
1634,22,310419.0,201523,97.97668620766619
1635,23,310419.0,201524,97.43459401979358
1636,24,310419.0,201525,97.42495729460042
1637,49,310419.0,201526,97.08129740305839
1638,50,310419.0,201527,97.39409284978764
1639,25,310419.0,201528,97.72807862563816
1640,26,310419.0,201529,98.21823074940299
1641,27,310419.0,201530,97.86714463407637
1642,28,310419.0,201531,98.02404825071159
1643,29,310419.0,201532,97.24789446758058
1644,30,310419.0,201533,97.21258463120176
1645,31,310419.0,201534,97.24330593364151
1646,32,310419.0,201535,96.64181986151652
1647,33,310419.0,201536,95.52564671900143
1648,34,310419.0,201537,94.19329054637005
1649,35,310419.0,201538,93.16281778320005
1650,36,310419.0,201539,92.61455052603804
1651,37,310419.0,201540,93.44479460575842
1652,38,310419.0,201541,92.93373198937032
1653,39,310419.0,201542,93.98008394296924
1654,40,310419.0,201543,94.28518631875143
1655,41,310419.0,201545,93.86659424091104
1656,42,310419.0,201546,93.6271307553621
1657,43,310419.0,201547,92.89036061188163
1658,44,310419.0,201548,89.750814372948
1659,45,310419.0,201549,89.52475978084671
1660,46,310419.0,201550,89.34133627697246
1661,47,310419.0,201551,88.54769156826192
1662,48,310419.0,201552,88.43708357764885
1663,51,310419.0,201601,89.35007818693583
1664,0,310421.0,201501,100.0
1665,1,310421.0,201502,101.76383299192993
1666,2,310421.0,201503,101.86975131139302
1667,3,310421.0,201504,101.96963874200398
1668,4,310421.0,201505,101.60660541613858
1669,48,310421.0,201506,101.00175325290695
1670,5,310421.0,201507,100.82407886115125
1671,6,310421.0,201508,100.99802176770227
1672,7,310421.0,201509,101.28134357053729
1673,8,310421.0,201510,101.12493786877623
1674,9,310421.0,201511,101.26052706151157
1675,10,310421.0,201512,101.99668135178447
1676,11,310421.0,201513,101.43075803836012
1677,12,310421.0,201514,98.84180024462917
1678,13,310421.0,201515,99.08182330648935
1679,14,310421.0,201516,99.08132317438827
1680,15,310421.0,201517,100.1623515891102
1681,16,310421.0,201518,100.27520586619376
1682,17,310421.0,201519,100.01483030170131
1683,18,310421.0,201520,99.84984003801031
1684,19,310421.0,201521,99.72849658529479
1685,20,310421.0,201522,100.08664527183879
1686,21,310421.0,201523,100.25120946019666
1687,22,310421.0,201524,100.15339310344756
1688,23,310421.0,201525,100.19041566655376
1689,49,310421.0,201526,99.349837178575
1690,50,310421.0,201527,98.81839669767508
1691,24,310421.0,201528,99.24189597518964
1692,25,310421.0,201529,99.101414699916
1693,26,310421.0,201530,98.13698381444063
1694,27,310421.0,201531,98.499943296451
1695,28,310421.0,201532,99.01864646853726
1696,29,310421.0,201533,99.08641887754348
1697,30,310421.0,201534,99.31598048559327
1698,31,310421.0,201535,99.09623444839548
1699,32,310421.0,201536,97.80865842164687
1700,33,310421.0,201537,96.70637500490136
1701,34,310421.0,201538,95.90346768091617
1702,35,310421.0,201539,95.48221787674291
1703,36,310421.0,201540,96.04344281068789
1704,37,310421.0,201541,95.00626287838917
1705,38,310421.0,201542,94.1338250595844
1706,39,310421.0,201543,94.20002958038066
1707,40,310421.0,201545,93.9378636230857
1708,41,310421.0,201546,93.77496016789803
1709,42,310421.0,201547,93.20806144062954
1710,43,310421.0,201548,89.61353869051088
1711,44,310421.0,201549,89.32824095444914
1712,45,310421.0,201550,87.2330689978496
1713,46,310421.0,201551,86.63977009887931
1714,47,310421.0,201552,86.78192809398168
1715,51,310421.0,201601,88.51652408751833
1716,0,310427.0,201501,100.0
1717,1,310427.0,201502,102.64730518733096
1718,2,310427.0,201503,104.393311237031
1719,3,310427.0,201504,103.97439868504156
1720,4,310427.0,201505,104.17514228141245
1721,5,310427.0,201506,104.11465185932956
1722,6,310427.0,201507,103.70226710445681
1723,7,310427.0,201508,103.03021641322876
1724,8,310427.0,201509,102.42710236389847
1725,9,310427.0,201510,101.57035816109776
1726,10,310427.0,201511,102.39138191908133
1727,11,310427.0,201512,102.65290723730133
1728,12,310427.0,201513,101.98669997093619
1729,49,310427.0,201514,99.72400330344912
1730,50,310427.0,201515,100.40554617503822
1731,13,310427.0,201516,100.85137451268169
1732,14,310427.0,201517,102.41495071370346
1733,15,310427.0,201518,102.13086462447971
1734,16,310427.0,201519,102.39723901667386
1735,17,310427.0,201520,102.69690608952217
1736,18,310427.0,201521,102.54119203223296
1737,19,310427.0,201522,102.552826888634
1738,20,310427.0,201523,102.0180144017699
1739,21,310427.0,201524,101.76064940317417
1740,22,310427.0,201525,101.89181240110325
1741,23,310427.0,201526,105.1726945109174
1742,24,310427.0,201527,105.560886933286
1743,25,310427.0,201528,102.82187345417574
1744,26,310427.0,201529,102.12790953100246
1745,27,310427.0,201530,101.33841490907605
1746,28,310427.0,201531,101.3510163411209
1747,29,310427.0,201532,101.51871282216571
1748,30,310427.0,201533,101.96409668051754
1749,31,310427.0,201534,100.81273222248429
1750,32,310427.0,201535,99.54736351346672
1751,33,310427.0,201536,99.74331776341027
1752,34,310427.0,201537,99.33542358128061
1753,35,310427.0,201538,101.49045932764564
1754,36,310427.0,201539,102.66596144125289
1755,37,310427.0,201540,102.64264020388394
1756,38,310427.0,201541,102.80400095650653
1757,39,310427.0,201542,102.63582979707422
1758,40,310427.0,201543,102.68668938562044
1759,41,310427.0,201545,100.80905531969333
1760,42,310427.0,201546,100.10037349527856
1761,43,310427.0,201547,98.26611521654806
1762,44,310427.0,201548,97.17161526683728
1763,45,310427.0,201549,96.86129175852057
1764,46,310427.0,201550,94.1019862118335
1765,47,310427.0,201551,93.66843864010012
1766,48,310427.0,201552,94.57316226881038
1767,51,310427.0,201601,96.73375192371556
