,month,Chainedaverage,level
385,201514.0,101.588280612,210213.0
386,201515.0,99.6939085358,210213.0
387,201516.0,100.038833513,210213.0
388,201517.0,99.2305945233,210213.0
389,201518.0,98.3750119629,210213.0
390,201519.0,99.8560254347,210213.0
391,201520.0,99.9214221381,210213.0
392,201521.0,99.0629554428,210213.0
393,201522.0,99.969104806,210213.0
394,201523.0,99.7315371536,210213.0
395,201524.0,99.3613595166,210213.0
396,201525.0,98.8741725242,210213.0
397,201526.0,98.6523991659,210213.0
398,201527.0,98.6523991659,210213.0
399,201528.0,98.2783350339,210213.0
400,201529.0,97.9319052347,210213.0
401,201530.0,97.1438395064,210213.0
402,201531.0,96.978428206,210213.0
403,201532.0,96.8434514558,210213.0
404,201533.0,95.61659503,210213.0
405,201534.0,96.4495733739,210213.0
406,201535.0,96.4003158175,210213.0
407,201536.0,96.4741425871,210213.0
408,201537.0,96.8088569165,210213.0
409,201538.0,95.9501601169,210213.0
410,201539.0,94.8575101188,210213.0
411,201540.0,93.3952332828,210213.0
412,201541.0,93.5686891797,210213.0
413,201542.0,94.3567438315,210213.0
414,201543.0,94.9003487519,210213.0
415,201545.0,96.9140602622,210213.0
416,201546.0,97.0367116083,210213.0
417,201547.0,96.6998743372,210213.0
418,201548.0,96.764631507,210213.0
419,201549.0,98.3209268843,210213.0
420,201550.0,99.1848366283,210213.0
421,201551.0,98.9192397951,210213.0
422,201552.0,99.1655713487,210213.0
423,201601.0,95.6549055562,210213.0
424,201602.0,91.8299006878,210213.0
425,201603.0,88.455289697,210213.0
426,201604.0,86.1382097407,210213.0
427,201605.0,87.6635444969,210213.0
428,201606.0,89.6788409528,210213.0
429,201607.0,90.079312348,210213.0
430,201608.0,89.626903543,210213.0
431,201609.0,91.3090113634,210213.0
432,201610.0,91.3144198994,210213.0
433,201611.0,90.6592465204,210213.0
434,201612.0,91.1431477759,210213.0
435,201613.0,90.6607429434,210213.0
436,201614.0,90.4595987515,210213.0
437,201615.0,90.4760442697,210213.0
438,201616.0,89.5255608256,210213.0
439,201617.0,90.2295641705,210213.0
440,201618.0,91.0168354326,210213.0
441,201619.0,91.6540341382,210213.0
442,201620.0,91.4401978035,210213.0
443,201621.0,91.157780925,210213.0
444,201622.0,91.3674812609,210213.0
445,201623.0,91.9693147215,210213.0
446,201624.0,91.8295302976,210213.0
447,201625.0,91.6748525361,210213.0
448,201626.0,92.1874276429,210213.0
449,201627.0,92.6923798196,210213.0
450,201628.0,91.922170019,210213.0
451,201629.0,93.5105351327,210213.0
452,201630.0,95.7993327859,210213.0
453,201631.0,95.7687264227,210213.0
454,201632.0,95.7734226109,210213.0
455,201644.0,95.9187776265,210213.0
456,201423.0,100.0,210214.0
457,201424.0,100.248651683,210214.0
458,201425.0,100.227854599,210214.0
459,201426.0,98.9474388583,210214.0
460,201427.0,98.6704789138,210214.0
461,201428.0,99.7117583004,210214.0
462,201429.0,99.6680106708,210214.0
463,201430.0,97.5884377154,210214.0
464,201431.0,98.2553396562,210214.0
465,201432.0,97.2429843037,210214.0
466,201433.0,97.2463442658,210214.0
467,201434.0,99.3823604948,210214.0
468,201435.0,98.191024285,210214.0
469,201436.0,97.9665204469,210214.0
470,201437.0,98.2806649958,210214.0
471,201438.0,97.9431785065,210214.0
472,201439.0,97.5788657515,210214.0
473,201440.0,97.6910861149,210214.0
474,201441.0,97.1105037879,210214.0
475,201442.0,97.7116719917,210214.0
476,201443.0,100.343120619,210214.0
477,201444.0,100.636511147,210214.0
478,201445.0,100.668665207,210214.0
479,201446.0,100.668665207,210214.0
480,201447.0,99.7476456598,210214.0
481,201448.0,99.9406521717,210214.0
482,201449.0,98.8873211266,210214.0
483,201450.0,98.6010712632,210214.0
484,201451.0,98.8079243247,210214.0
485,201452.0,98.8346208497,210214.0
486,201501.0,98.1136245616,210214.0
487,201502.0,96.2766727103,210214.0
488,201503.0,96.0151283446,210214.0
489,201504.0,98.9388820705,210214.0
490,201505.0,99.4084856066,210214.0
491,201506.0,99.079140776,210214.0
492,201507.0,99.3768593692,210214.0
493,201508.0,99.6964908547,210214.0
494,201509.0,99.8337835942,210214.0
495,201510.0,99.0879726095,210214.0
496,201511.0,99.6090813362,210214.0
497,201512.0,98.3990147243,210214.0
498,201513.0,99.1395746244,210214.0
499,201514.0,100.724448546,210214.0
500,201515.0,100.208501732,210214.0
501,201516.0,100.104355886,210214.0
502,201517.0,99.7414859333,210214.0
503,201518.0,98.9556300734,210214.0
504,201519.0,98.4759002378,210214.0
505,201520.0,98.0133537811,210214.0
506,201521.0,97.2146081569,210214.0
507,201522.0,98.0284894327,210214.0
508,201523.0,98.283091342,210214.0
509,201524.0,98.2451973551,210214.0
510,201525.0,97.6297985074,210214.0
511,201526.0,97.4407059749,210214.0
512,201527.0,97.4407059749,210214.0
513,201528.0,96.2439300045,210214.0
514,201529.0,95.5316357556,210214.0
515,201530.0,96.90902446,210214.0
516,201531.0,99.1526597127,210214.0
517,201532.0,101.022200123,210214.0
518,201533.0,97.1089213843,210214.0
519,201534.0,97.9976966763,210214.0
520,201535.0,99.3015729283,210214.0
521,201536.0,99.1179104228,210214.0
522,201537.0,96.8710421868,210214.0
523,201538.0,93.6259643463,210214.0
524,201539.0,92.3683389381,210214.0
525,201540.0,95.271775688,210214.0
526,201541.0,96.2475180275,210214.0
527,201542.0,97.1364568701,210214.0
528,201543.0,97.7292893991,210214.0
529,201545.0,98.291333796,210214.0
530,201546.0,99.6438132621,210214.0
531,201547.0,99.2820449464,210214.0
532,201548.0,99.2490541945,210214.0
533,201549.0,98.9560388388,210214.0
534,201550.0,101.554509708,210214.0
535,201551.0,101.695961297,210214.0
536,201552.0,101.564766608,210214.0
537,201601.0,96.736425556,210214.0
538,201602.0,90.3591639668,210214.0
539,201603.0,88.8874940986,210214.0
540,201604.0,89.6042871334,210214.0
541,201605.0,92.5987000666,210214.0
542,201606.0,94.2573833566,210214.0
543,201607.0,94.3496732376,210214.0
544,201608.0,95.1156842988,210214.0
545,201609.0,98.1267453544,210214.0
546,201610.0,98.9437069875,210214.0
547,201611.0,98.3495990539,210214.0
548,201612.0,97.7376484504,210214.0
549,201613.0,97.7376484504,210214.0
550,201614.0,96.0295187868,210214.0
551,201615.0,95.4728208365,210214.0
552,201616.0,95.4728208365,210214.0
553,201617.0,98.2394779767,210214.0
554,201618.0,98.269620724,210214.0
555,201619.0,97.345391723,210214.0
556,201620.0,97.1249502086,210214.0
557,201621.0,96.9533685886,210214.0
558,201622.0,96.8612713181,210214.0
559,201623.0,96.7726168415,210214.0
560,201624.0,96.3402785477,210214.0
561,201625.0,96.5720412267,210214.0
562,201626.0,95.5156896045,210214.0
563,201627.0,94.999668147,210214.0
564,201628.0,94.4525122207,210214.0
565,201629.0,94.0837860335,210214.0
566,201630.0,95.767487437,210214.0
567,201631.0,96.8479041946,210214.0
568,201632.0,96.8479041946,210214.0
569,201644.0,97.1958236661,210214.0
570,201423.0,100.0,210302.0
571,201424.0,99.8360305352,210302.0
572,201425.0,99.8087284421,210302.0
573,201426.0,100.487048261,210302.0
574,201427.0,100.600548915,210302.0
575,201428.0,100.974053046,210302.0
576,201429.0,101.085651895,210302.0
577,201430.0,100.824863395,210302.0
578,201431.0,100.570705617,210302.0
579,201432.0,100.486525683,210302.0
580,201433.0,100.645043726,210302.0
581,201434.0,100.92804039,210302.0
582,201435.0,100.970862691,210302.0
583,201436.0,101.079457337,210302.0
584,201437.0,101.097567796,210302.0
585,201438.0,101.10860482,210302.0
586,201439.0,101.174852275,210302.0
587,201440.0,101.174852275,210302.0
588,201441.0,101.174852275,210302.0
589,201442.0,101.174852275,210302.0
590,201443.0,100.882255668,210302.0
591,201444.0,100.663363657,210302.0
592,201445.0,100.686196164,210302.0
593,201446.0,100.943436486,210302.0
594,201447.0,101.265408343,210302.0
595,201448.0,101.819661217,210302.0
596,201449.0,101.140665363,210302.0
597,201450.0,100.125936987,210302.0
598,201451.0,100.412475554,210302.0
599,201452.0,100.66120462,210302.0
600,201501.0,101.558574899,210302.0
601,201502.0,102.250589529,210302.0
602,201503.0,102.326477206,210302.0
603,201504.0,101.222225479,210302.0
604,201505.0,100.817667285,210302.0
605,201506.0,100.83373502,210302.0
606,201507.0,101.482042107,210302.0
607,201508.0,101.918856547,210302.0
608,201509.0,101.943743386,210302.0
609,201510.0,101.9026159,210302.0
610,201511.0,101.920965863,210302.0
611,201512.0,102.080797843,210302.0
612,201513.0,101.137932042,210302.0
613,201514.0,100.297907884,210302.0
614,201515.0,100.137492743,210302.0
615,201516.0,101.165817002,210302.0
616,201517.0,101.674032595,210302.0
617,201518.0,101.367977423,210302.0
618,201519.0,100.83604003,210302.0
619,201520.0,100.474530189,210302.0
620,201521.0,100.868716683,210302.0
621,201522.0,101.384222195,210302.0
622,201523.0,100.993985282,210302.0
623,201524.0,100.567950289,210302.0
624,201525.0,100.070655508,210302.0
625,201526.0,99.8940747888,210302.0
626,201527.0,101.151693273,210302.0
627,201528.0,102.115690848,210302.0
628,201529.0,102.22926242,210302.0
629,201530.0,102.159871717,210302.0
630,201531.0,101.951982082,210302.0
631,201532.0,102.22926242,210302.0
632,201533.0,102.129880861,210302.0
633,201534.0,101.729824553,210302.0
634,201535.0,101.428662693,210302.0
635,201536.0,101.368268242,210302.0
636,201537.0,95.3143667756,210302.0
637,201538.0,91.0124115164,210302.0
638,201539.0,91.1313256628,210302.0
639,201540.0,92.0062215792,210302.0
640,201541.0,91.5975691906,210302.0
641,201542.0,91.6203143607,210302.0
642,201543.0,91.6055251839,210302.0
643,201545.0,90.4622528295,210302.0
644,201546.0,91.2630453957,210302.0
645,201547.0,92.1766837299,210302.0
646,201548.0,93.2048507302,210302.0
647,201549.0,93.5229664501,210302.0
648,201550.0,91.9218175523,210302.0
649,201551.0,89.8342251074,210302.0
650,201552.0,89.8342251074,210302.0
651,201601.0,90.6132404,210302.0
652,201602.0,93.5782556105,210302.0
653,201603.0,93.5782556105,210302.0
654,201604.0,93.0634494391,210302.0
655,201605.0,92.9779241779,210302.0
656,201606.0,92.239124302,210302.0
657,201607.0,92.116562995,210302.0
658,201608.0,92.116562995,210302.0
659,201609.0,92.8108170029,210302.0
660,201610.0,92.9270336463,210302.0
661,201611.0,91.3600930095,210302.0
662,201612.0,91.1015171523,210302.0
663,201613.0,91.1015171523,210302.0
664,201614.0,91.0735951276,210302.0
665,201615.0,90.9854899992,210302.0
666,201616.0,90.9854899992,210302.0
667,201617.0,90.4626376028,210302.0
668,201618.0,90.3757881177,210302.0
669,201619.0,90.8517489697,210302.0
670,201620.0,90.6223675817,210302.0
671,201621.0,91.0181026875,210302.0
672,201622.0,91.2983156004,210302.0
673,201623.0,92.8613361506,210302.0
674,201624.0,93.1244288499,210302.0
675,201625.0,92.5536708375,210302.0
676,201626.0,92.8694680905,210302.0
677,201627.0,93.4363902189,210302.0
678,201628.0,93.7630285664,210302.0
679,201629.0,93.9868257831,210302.0
680,201630.0,93.7685151691,210302.0
681,201631.0,93.6250282145,210302.0
682,201632.0,93.6250282145,210302.0
683,201644.0,94.4466857983,210302.0
684,201423.0,100.0,211305.0
685,201424.0,100.088250555,211305.0
686,201425.0,100.123083551,211305.0
687,201426.0,99.4020738127,211305.0
688,201427.0,98.8089389331,211305.0
689,201428.0,98.6119499492,211305.0
690,201429.0,98.4538364856,211305.0
691,201430.0,97.5904395706,211305.0
692,201431.0,97.6654290292,211305.0
693,201432.0,99.4597509914,211305.0
694,201433.0,99.3975149935,211305.0
695,201434.0,99.1886579451,211305.0
696,201435.0,98.8337461516,211305.0
697,201436.0,98.1441357737,211305.0
698,201437.0,98.1441357737,211305.0
699,201438.0,99.7775670279,211305.0
700,201439.0,100.348141416,211305.0
701,201440.0,100.166566228,211305.0
702,201441.0,98.862399073,211305.0
703,201442.0,98.2134772632,211305.0
704,201443.0,97.9978318872,211305.0
705,201444.0,97.8761087652,211305.0
706,201445.0,97.4064197308,211305.0
707,201446.0,97.4064197308,211305.0
708,201447.0,96.8137579833,211305.0
709,201448.0,96.4657240006,211305.0
710,201449.0,96.7223230573,211305.0
711,201450.0,97.1971966192,211305.0
712,201451.0,96.6344990294,211305.0
713,201452.0,96.6365970859,211305.0
714,201501.0,96.6506233374,211305.0
715,201502.0,95.9974809256,211305.0
716,201503.0,95.9934322617,211305.0
717,201504.0,95.9192942614,211305.0
718,201505.0,95.7263801495,211305.0
719,201506.0,95.6925802163,211305.0
