,GEKS,ons_item_no,i,period
1804,86.1162935736,212016.0,94.0,201614.0
1805,85.9581478216,212016.0,95.0,201615.0
1806,90.2274655823,212016.0,96.0,201616.0
1807,93.3490189256,212016.0,97.0,201617.0
1808,93.4690800567,212016.0,98.0,201618.0
1809,91.9954632607,212016.0,99.0,201619.0
1810,89.8402986353,212016.0,100.0,201620.0
1811,90.0656216611,212016.0,101.0,201621.0
1812,94.1016595366,212016.0,102.0,201622.0
1813,95.7325138349,212016.0,103.0,201623.0
1814,95.7417797849,212016.0,104.0,201624.0
1815,89.9294234471,212016.0,105.0,201625.0
1816,85.8443647424,212016.0,106.0,201626.0
1817,85.8256120843,212016.0,107.0,201627.0
1818,92.1371114314,212016.0,108.0,201628.0
1819,95.4740364168,212016.0,109.0,201629.0
1820,95.5179775375,212016.0,110.0,201630.0
1821,87.5412813601,212016.0,111.0,201631.0
1822,85.533941572,212016.0,112.0,201632.0
1823,83.5849297821,212016.0,113.0,201644.0
1824,100.0,212017.0,0.0,201423.0
1825,102.721496129,212017.0,1.0,201424.0
1826,105.487183109,212017.0,2.0,201425.0
1827,105.798003008,212017.0,3.0,201426.0
1828,103.378477353,212017.0,4.0,201427.0
1829,102.042503815,212017.0,5.0,201428.0
1830,101.740945918,212017.0,6.0,201429.0
1831,100.906133291,212017.0,7.0,201430.0
1832,97.3155378498,212017.0,8.0,201431.0
1833,95.9158760606,212017.0,9.0,201432.0
1834,98.0408532718,212017.0,10.0,201433.0
1835,101.260099097,212017.0,11.0,201434.0
1836,103.019579581,212017.0,12.0,201435.0
1837,101.3700781,212017.0,13.0,201436.0
1838,101.456786288,212017.0,14.0,201437.0
1839,100.63078643,212017.0,15.0,201438.0
1840,102.9393863,212017.0,16.0,201439.0
1841,96.8557805754,212017.0,17.0,201440.0
1842,95.3364106569,212017.0,18.0,201441.0
1843,96.2892644053,212017.0,19.0,201442.0
1844,95.1117218673,212017.0,20.0,201443.0
1845,96.7732424171,212017.0,21.0,201444.0
1846,97.6881578806,212017.0,22.0,201445.0
1847,96.7155642168,212017.0,23.0,201446.0
1848,96.4506503172,212017.0,24.0,201447.0
1849,99.2135048349,212017.0,25.0,201448.0
1850,99.6265767231,212017.0,26.0,201449.0
1851,99.177062839,212017.0,27.0,201450.0
1852,99.2296059491,212017.0,28.0,201451.0
1853,100.288465028,212017.0,29.0,201452.0
1854,101.66994383,212017.0,30.0,201501.0
1855,101.233238784,212017.0,31.0,201502.0
1856,99.1431182319,212017.0,32.0,201503.0
1857,97.6344410802,212017.0,33.0,201504.0
1858,97.5294715584,212017.0,34.0,201505.0
1859,98.532261539,212017.0,35.0,201506.0
1860,99.7331620174,212017.0,36.0,201507.0
1861,99.6951370375,212017.0,37.0,201508.0
1862,99.2945270298,212017.0,38.0,201509.0
1863,96.4086695147,212017.0,39.0,201510.0
1864,95.2836054695,212017.0,40.0,201511.0
1865,93.3837107659,212017.0,41.0,201512.0
1866,93.6333746455,212017.0,42.0,201513.0
1867,96.1411758821,212017.0,43.0,201514.0
1868,96.1833522741,212017.0,44.0,201515.0
1869,94.2855100841,212017.0,45.0,201516.0
1870,91.9967715525,212017.0,46.0,201517.0
1871,94.244059268,212017.0,47.0,201518.0
1872,98.1013093257,212017.0,48.0,201519.0
1873,96.2461037267,212017.0,49.0,201520.0
1874,91.8984245532,212017.0,50.0,201521.0
1875,91.6761450452,212017.0,51.0,201522.0
1876,92.1029366295,212017.0,52.0,201523.0
1877,94.0548368114,212017.0,53.0,201524.0
1878,89.8816229961,212017.0,54.0,201525.0
1879,90.3546759325,212017.0,55.0,201526.0
1880,94.0008204407,212017.0,56.0,201527.0
1881,95.0599703149,212017.0,57.0,201528.0
1882,96.1135402295,212017.0,58.0,201529.0
1883,95.3918381597,212017.0,59.0,201530.0
1884,95.1174562421,212017.0,60.0,201531.0
1885,95.1282173126,212017.0,61.0,201532.0
1886,93.539461206,212017.0,62.0,201533.0
1887,93.4791960745,212017.0,63.0,201534.0
1888,93.7582553347,212017.0,64.0,201535.0
1889,93.7048648285,212017.0,65.0,201536.0
1890,92.390983691,212017.0,66.0,201537.0
1891,90.9394912903,212017.0,67.0,201538.0
1892,88.5800776425,212017.0,68.0,201539.0
1893,86.7437286011,212017.0,69.0,201540.0
1894,86.5613926469,212017.0,70.0,201541.0
1895,86.8040596056,212017.0,71.0,201542.0
1896,89.7059449658,212017.0,72.0,201544.0
1897,91.176187037,212017.0,73.0,201545.0
1898,92.6718631516,212017.0,74.0,201546.0
1899,93.455463381,212017.0,75.0,201547.0
1900,88.0490372347,212017.0,76.0,201548.0
1901,84.7828905414,212017.0,77.0,201549.0
1902,86.2153527208,212017.0,78.0,201550.0
1903,89.2169781965,212017.0,79.0,201551.0
1904,87.305306287,212017.0,80.0,201552.0
1905,90.7348266404,212017.0,81.0,201601.0
1906,88.9569220881,212017.0,82.0,201602.0
1907,86.6981627479,212017.0,83.0,201603.0
1908,88.910129819,212017.0,84.0,201604.0
1909,89.8034641932,212017.0,85.0,201605.0
1910,91.5662729297,212017.0,86.0,201606.0
1911,83.3164688323,212017.0,87.0,201607.0
1912,89.8767861529,212017.0,88.0,201608.0
1913,94.5329988139,212017.0,89.0,201609.0
1914,86.4965503018,212017.0,90.0,201610.0
1915,85.905500899,212017.0,91.0,201611.0
1916,90.5650650675,212017.0,92.0,201612.0
1917,93.3942635487,212017.0,93.0,201613.0
1918,92.7248235849,212017.0,94.0,201614.0
1919,91.5494877646,212017.0,95.0,201615.0
1920,84.8414776988,212017.0,96.0,201616.0
1921,80.2485864362,212017.0,97.0,201617.0
1922,80.2508517121,212017.0,98.0,201618.0
1923,84.1636298614,212017.0,99.0,201619.0
1924,87.4094896459,212017.0,100.0,201620.0
1925,91.392080866,212017.0,101.0,201621.0
1926,85.3766938819,212017.0,102.0,201622.0
1927,83.3124849229,212017.0,103.0,201623.0
1928,84.1884797813,212017.0,104.0,201624.0
1929,88.0960252308,212017.0,105.0,201625.0
1930,86.1240383172,212017.0,106.0,201626.0
1931,85.9907666926,212017.0,107.0,201627.0
1932,90.8952099651,212017.0,108.0,201628.0
1933,90.8974798165,212017.0,109.0,201629.0
1934,91.7326221401,212017.0,110.0,201630.0
1935,92.8453739303,212017.0,111.0,201631.0
1936,92.751441828,212017.0,112.0,201632.0
1937,83.2599965102,212017.0,113.0,201644.0
1938,100.0,212319.0,0.0,201423.0
1939,100.0,212319.0,1.0,201424.0
1940,100.0,212319.0,2.0,201425.0
1941,100.0,212319.0,3.0,201426.0
1942,100.0,212319.0,4.0,201427.0
1943,100.0,212319.0,5.0,201428.0
1944,100.0,212319.0,6.0,201429.0
1945,100.0,212319.0,7.0,201430.0
1946,99.6917221803,212319.0,8.0,201431.0
1947,98.8361337841,212319.0,9.0,201432.0
1948,98.9647804205,212319.0,10.0,201433.0
1949,99.0678182821,212319.0,11.0,201434.0
1950,98.3115911702,212319.0,12.0,201435.0
1951,98.4511963902,212319.0,13.0,201436.0
1952,98.5694787136,212319.0,14.0,201437.0
1953,98.6709766622,212319.0,15.0,201438.0
1954,98.7590260869,212319.0,16.0,201439.0
1955,98.8361337841,212319.0,17.0,201440.0
1956,98.9042199816,212319.0,18.0,201441.0
1957,98.9647804205,212319.0,19.0,201442.0
1958,99.0189975081,212319.0,20.0,201443.0
1959,99.0678182821,212319.0,21.0,201444.0
1960,99.1120101995,212319.0,22.0,201445.0
1961,99.152201776,212319.0,23.0,201446.0
1962,90.0615022622,212319.0,24.0,201447.0
1963,87.861857017,212319.0,25.0,201448.0
1964,87.0069116829,212319.0,26.0,201449.0
1965,86.2251170378,212319.0,27.0,201450.0
1966,85.5074980055,212319.0,28.0,201451.0
1967,84.8464863376,212319.0,29.0,201452.0
1968,84.2356559583,212319.0,30.0,201501.0
1969,83.6695157767,212319.0,31.0,201502.0
1970,83.1433459387,212319.0,32.0,201503.0
1971,82.6530672702,212319.0,33.0,201504.0
1972,82.195136329,212319.0,34.0,201505.0
1973,81.7664604,212319.0,35.0,201506.0
1974,81.364328154,212319.0,36.0,201507.0
1975,80.9863527067,212319.0,37.0,201508.0
1976,80.6304245704,212319.0,38.0,201509.0
1977,80.235580731,212319.0,39.0,201510.0
1978,79.9200813649,212319.0,40.0,201511.0
1979,84.0934578855,212319.0,41.0,201512.0
1980,84.0934578855,212319.0,42.0,201513.0
1981,84.71753622,212319.0,43.0,201514.0
1982,84.71753622,212319.0,44.0,201515.0
1983,84.71753622,212319.0,45.0,201516.0
1984,84.71753622,212319.0,46.0,201517.0
1985,84.71753622,212319.0,47.0,201518.0
1986,84.71753622,212319.0,48.0,201519.0
1987,85.7088326163,212319.0,49.0,201520.0
1988,85.9584638393,212319.0,50.0,201521.0
1989,85.7088326163,212319.0,51.0,201522.0
1990,85.7088326163,212319.0,52.0,201523.0
1991,87.3499846627,212319.0,53.0,201524.0
1992,87.9014754695,212319.0,54.0,201525.0
1993,87.5381860596,212319.0,55.0,201526.0
1994,90.0130722497,212319.0,56.0,201527.0
1995,89.7191638185,212319.0,57.0,201528.0
1996,89.2303438704,212319.0,58.0,201529.0
1997,86.8385641024,212319.0,59.0,201530.0
1998,86.4202687915,212319.0,60.0,201531.0
1999,79.4657133176,212319.0,61.0,201532.0
2000,82.3855435389,212319.0,62.0,201533.0
2001,86.4462141035,212319.0,63.0,201534.0
2002,86.4462141035,212319.0,64.0,201535.0
2003,86.4462141035,212319.0,65.0,201536.0
2004,87.2077785895,212319.0,66.0,201537.0
2005,87.2077785895,212319.0,67.0,201538.0
2006,87.2077785895,212319.0,68.0,201539.0
2007,86.4358350441,212319.0,69.0,201540.0
2008,86.4358350441,212319.0,70.0,201541.0
2009,86.4358350441,212319.0,71.0,201542.0
2010,87.2077785895,212319.0,72.0,201544.0
2011,87.2077785895,212319.0,73.0,201545.0
2012,87.2077785895,212319.0,74.0,201546.0
2013,87.2077785895,212319.0,75.0,201547.0
2014,87.2077785895,212319.0,76.0,201548.0
2015,87.2077785895,212319.0,77.0,201549.0
2016,87.2077785895,212319.0,78.0,201550.0
2017,85.8391247629,212319.0,79.0,201551.0
2018,82.3435012123,212319.0,80.0,201552.0
2019,82.3435012123,212319.0,81.0,201601.0
2020,82.5107287284,212319.0,82.0,201602.0
2021,86.6303058858,212319.0,83.0,201603.0
2022,87.2077785895,212319.0,84.0,201604.0
2023,87.2077785895,212319.0,85.0,201605.0
2024,87.2077785895,212319.0,86.0,201606.0
2025,87.2077785895,212319.0,87.0,201607.0
2026,86.4462141035,212319.0,88.0,201608.0
2027,86.4462141035,212319.0,89.0,201609.0
2028,86.4202687915,212319.0,90.0,201610.0
2029,84.0909154749,212319.0,91.0,201611.0
2030,82.3851964062,212319.0,92.0,201612.0
2031,67.761713831,212319.0,93.0,201613.0
2032,67.761713831,212319.0,94.0,201614.0
2033,76.7049299693,212319.0,95.0,201615.0
2034,84.7021422887,212319.0,96.0,201616.0
2035,,212319.0,97.0,201619.0
2036,,212319.0,98.0,201620.0
2037,,212319.0,99.0,201621.0
2038,,212319.0,100.0,201622.0
2039,,212319.0,101.0,201623.0
2040,,212319.0,102.0,201624.0
2041,,212319.0,103.0,201625.0
2042,,212319.0,104.0,201626.0
2043,,212319.0,105.0,201627.0
2044,,212319.0,106.0,201628.0
2045,,212319.0,107.0,201629.0
2046,,212319.0,108.0,201630.0
2047,,212319.0,109.0,201631.0
2048,,212319.0,110.0,201632.0
2049,,212319.0,111.0,201644.0
2050,100.0,212360.0,0.0,201423.0
2051,96.8867160327,212360.0,1.0,201424.0
2052,94.9396631749,212360.0,2.0,201425.0
2053,97.7618448903,212360.0,3.0,201426.0
2054,96.2755570599,212360.0,4.0,201427.0
2055,94.3180423829,212360.0,5.0,201428.0
2056,93.3089065929,212360.0,6.0,201429.0
2057,94.4198940422,212360.0,7.0,201430.0
2058,95.3398635097,212360.0,8.0,201431.0
2059,96.481474508,212360.0,9.0,201432.0
2060,96.5851837172,212360.0,10.0,201433.0
2061,96.1695655794,212360.0,11.0,201434.0
2062,95.8839642933,212360.0,12.0,201435.0
2063,95.94244885,212360.0,13.0,201436.0
2064,95.8744401834,212360.0,14.0,201437.0
2065,96.4873917516,212360.0,15.0,201438.0
2066,96.487208324,212360.0,16.0,201439.0
2067,96.8405135889,212360.0,17.0,201440.0
2068,96.7792889381,212360.0,18.0,201441.0
2069,95.6327903786,212360.0,19.0,201442.0
2070,93.8261146519,212360.0,20.0,201443.0
2071,92.0675231702,212360.0,21.0,201444.0
2072,91.3908199854,212360.0,22.0,201445.0
2073,93.2153568716,212360.0,23.0,201446.0
2074,92.5565147524,212360.0,24.0,201447.0
2075,92.0891563499,212360.0,25.0,201448.0
2076,91.450339515,212360.0,26.0,201449.0
2077,91.1005376052,212360.0,27.0,201450.0
2078,91.0040733413,212360.0,28.0,201451.0
2079,91.238681638,212360.0,29.0,201452.0
2080,92.4470856444,212360.0,30.0,201501.0
2081,91.8529145635,212360.0,31.0,201502.0
2082,90.1755718165,212360.0,32.0,201503.0
2083,89.4065120121,212360.0,33.0,201504.0
2084,90.5861521981,212360.0,34.0,201505.0
2085,92.8851418201,212360.0,35.0,201506.0
2086,94.4527057017,212360.0,36.0,201507.0
2087,94.3936781311,212360.0,37.0,201508.0
2088,91.809765278,212360.0,38.0,201509.0
2089,90.7155178895,212360.0,39.0,201510.0
2090,92.9134430816,212360.0,40.0,201511.0
2091,93.9163941977,212360.0,41.0,201512.0
2092,92.1163040847,212360.0,42.0,201513.0
2093,90.5681313246,212360.0,43.0,201514.0
2094,93.3359693582,212360.0,44.0,201515.0
2095,94.6530553787,212360.0,45.0,201516.0
2096,94.9256849222,212360.0,46.0,201517.0
2097,94.7851884596,212360.0,47.0,201518.0
2098,92.652192226,212360.0,48.0,201519.0
2099,92.4290687748,212360.0,49.0,201520.0
2100,93.0655751269,212360.0,50.0,201521.0
2101,93.4129805827,212360.0,51.0,201522.0
2102,94.8101616267,212360.0,52.0,201523.0
2103,95.6729596488,212360.0,53.0,201524.0
2104,98.4254587873,212360.0,54.0,201525.0
2105,98.4773781971,212360.0,55.0,201526.0
2106,94.9521510007,212360.0,56.0,201527.0
2107,94.4835982677,212360.0,57.0,201528.0
2108,95.9158462396,212360.0,58.0,201529.0
2109,96.5205086416,212360.0,59.0,201530.0
2110,96.5867563806,212360.0,60.0,201531.0
2111,95.4559685401,212360.0,61.0,201532.0
2112,94.9917547119,212360.0,62.0,201533.0
2113,94.884402528,212360.0,63.0,201534.0
2114,92.7978400335,212360.0,64.0,201535.0
2115,92.1293579334,212360.0,65.0,201536.0
2116,93.4541553147,212360.0,66.0,201537.0
2117,93.9349270964,212360.0,67.0,201538.0
2118,93.6227616841,212360.0,68.0,201539.0
2119,94.8325717605,212360.0,69.0,201540.0
2120,94.1185389545,212360.0,70.0,201541.0
2121,94.3253244259,212360.0,71.0,201542.0
2122,90.7554340439,212360.0,72.0,201544.0
2123,90.9168334796,212360.0,73.0,201545.0
2124,92.3557187829,212360.0,74.0,201546.0
2125,94.0011134733,212360.0,75.0,201547.0
2126,94.2768963792,212360.0,76.0,201548.0
2127,94.4374513458,212360.0,77.0,201549.0
2128,89.3191602301,212360.0,78.0,201550.0
2129,88.4705026854,212360.0,79.0,201551.0
2130,92.6638778362,212360.0,80.0,201552.0
2131,91.2755228104,212360.0,81.0,201601.0
2132,91.0206304218,212360.0,82.0,201602.0
2133,93.3705687091,212360.0,83.0,201603.0
2134,94.220090146,212360.0,84.0,201604.0
2135,93.6019667996,212360.0,85.0,201605.0
2136,93.9778646637,212360.0,86.0,201606.0
2137,96.0333772778,212360.0,87.0,201607.0
2138,96.2119246922,212360.0,88.0,201608.0
2139,92.2265397686,212360.0,89.0,201609.0
2140,92.1933543396,212360.0,90.0,201610.0
2141,91.4921011731,212360.0,91.0,201611.0
2142,88.7340830439,212360.0,92.0,201612.0
2143,89.9811218934,212360.0,93.0,201613.0
2144,91.6858058131,212360.0,94.0,201614.0
2145,91.7274431137,212360.0,95.0,201615.0
2146,91.7170350512,212360.0,96.0,201616.0
2147,91.7068449677,212360.0,97.0,201617.0
2148,88.8537139742,212360.0,98.0,201618.0
2149,80.9284283726,212360.0,99.0,201619.0
2150,89.5415277762,212360.0,100.0,201620.0
2151,93.4046583717,212360.0,101.0,201621.0
2152,93.4677777415,212360.0,102.0,201622.0
2153,93.523752427,212360.0,103.0,201623.0
2154,93.6036261806,212360.0,104.0,201624.0
2155,91.991636384,212360.0,105.0,201625.0
2156,92.0382496754,212360.0,106.0,201626.0
2157,92.1421041495,212360.0,107.0,201627.0
2158,92.1230458089,212360.0,108.0,201628.0
2159,92.043953393,212360.0,109.0,201629.0
2160,92.1138075916,212360.0,110.0,201630.0
2161,92.125959199,212360.0,111.0,201631.0
2162,92.0270798322,212360.0,112.0,201632.0
2163,87.9310699808,212360.0,113.0,201644.0
2164,100.0,212515.0,0.0,201423.0
2165,99.6138333403,212515.0,1.0,201424.0
2166,99.4124558506,212515.0,2.0,201425.0
2167,100.171182531,212515.0,3.0,201426.0
2168,100.027529119,212515.0,4.0,201427.0
2169,99.7861124535,212515.0,5.0,201428.0
2170,99.8614934467,212515.0,6.0,201429.0
2171,100.608237849,212515.0,7.0,201430.0
2172,101.124728133,212515.0,8.0,201431.0
2173,100.641241166,212515.0,9.0,201432.0
2174,100.574107922,212515.0,10.0,201433.0
2175,100.965485814,212515.0,11.0,201434.0
2176,101.267226133,212515.0,12.0,201435.0
2177,101.054061501,212515.0,13.0,201436.0
2178,100.959095495,212515.0,14.0,201437.0
2179,100.885532917,212515.0,15.0,201438.0
2180,100.856556363,212515.0,16.0,201439.0
2181,100.140442861,212515.0,17.0,201440.0
2182,99.7063974474,212515.0,18.0,201441.0
2183,99.7997892986,212515.0,19.0,201442.0
2184,99.7689079366,212515.0,20.0,201443.0
2185,98.0471932664,212515.0,21.0,201444.0
2186,97.6994589329,212515.0,22.0,201445.0
2187,97.4404054035,212515.0,23.0,201446.0
2188,96.7028261493,212515.0,24.0,201447.0
2189,96.5609901502,212515.0,25.0,201448.0
2190,95.4162925538,212515.0,26.0,201449.0
2191,96.1130099479,212515.0,27.0,201450.0
2192,96.4146424088,212515.0,28.0,201451.0
2193,94.8250055891,212515.0,29.0,201452.0
2194,92.1028801284,212515.0,30.0,201501.0
2195,91.7470024396,212515.0,31.0,201502.0
2196,92.0957900806,212515.0,32.0,201503.0
2197,95.6295475909,212515.0,33.0,201504.0
2198,97.9323625945,212515.0,34.0,201505.0
2199,97.362895891,212515.0,35.0,201506.0
2200,97.1745786221,212515.0,36.0,201507.0
2201,97.1205055458,212515.0,37.0,201508.0
2202,97.0762355711,212515.0,38.0,201509.0
2203,97.0451910565,212515.0,39.0,201510.0
2204,97.3690552865,212515.0,40.0,201511.0
2205,97.0717348731,212515.0,41.0,201512.0
2206,97.1265942372,212515.0,42.0,201513.0
2207,96.71221557,212515.0,43.0,201514.0
2208,95.1893437326,212515.0,44.0,201515.0
2209,94.6652058708,212515.0,45.0,201516.0
2210,93.8850266339,212515.0,46.0,201517.0
2211,93.6139310264,212515.0,47.0,201518.0
2212,94.75098631,212515.0,48.0,201519.0
2213,94.6197011068,212515.0,49.0,201520.0
2214,94.4602932898,212515.0,50.0,201521.0
2215,94.5579397837,212515.0,51.0,201522.0
2216,94.4921535992,212515.0,52.0,201523.0
2217,94.4723623712,212515.0,53.0,201524.0
2218,97.3571547472,212515.0,54.0,201525.0
2219,97.5157723971,212515.0,55.0,201526.0
2220,95.1354367806,212515.0,56.0,201527.0
2221,95.1546642818,212515.0,57.0,201528.0
2222,94.8551165444,212515.0,58.0,201529.0
2223,94.5511595105,212515.0,59.0,201530.0
2224,94.5031674206,212515.0,60.0,201531.0
2225,93.6995431437,212515.0,61.0,201532.0
2226,93.7505563131,212515.0,62.0,201533.0
2227,94.0410656938,212515.0,63.0,201534.0
2228,94.8519386105,212515.0,64.0,201535.0
2229,95.2044009731,212515.0,65.0,201536.0
2230,95.0242700965,212515.0,66.0,201537.0
2231,95.5648585254,212515.0,67.0,201538.0
2232,95.1468457989,212515.0,68.0,201539.0
2233,95.4784921308,212515.0,69.0,201540.0
2234,95.1148870792,212515.0,70.0,201541.0
2235,95.066298265,212515.0,71.0,201542.0
2236,94.1831705502,212515.0,72.0,201544.0
2237,95.0736232228,212515.0,73.0,201545.0
2238,94.9314405375,212515.0,74.0,201546.0
2239,93.1928534265,212515.0,75.0,201547.0
2240,92.4750554117,212515.0,76.0,201548.0
2241,93.2380611181,212515.0,77.0,201549.0
2242,93.3478926694,212515.0,78.0,201550.0
2243,94.7380212634,212515.0,79.0,201551.0
2244,94.9607144385,212515.0,80.0,201552.0
2245,93.9820500111,212515.0,81.0,201601.0
2246,93.90471826,212515.0,82.0,201602.0
2247,94.8325026446,212515.0,83.0,201603.0
2248,94.3688438692,212515.0,84.0,201604.0
2249,94.6678628065,212515.0,85.0,201605.0
2250,94.7425746573,212515.0,86.0,201606.0
2251,95.2497175957,212515.0,87.0,201607.0
2252,95.2275643164,212515.0,88.0,201608.0
2253,95.1297256142,212515.0,89.0,201609.0
2254,94.4989666281,212515.0,90.0,201610.0
2255,94.3695326039,212515.0,91.0,201611.0
2256,93.2577576729,212515.0,92.0,201612.0
2257,92.3399218554,212515.0,93.0,201613.0
2258,91.9235786886,212515.0,94.0,201614.0
2259,92.1511534238,212515.0,95.0,201615.0
2260,90.2461040563,212515.0,96.0,201616.0
2261,90.1083149258,212515.0,97.0,201617.0
2262,91.6524806601,212515.0,98.0,201618.0
2263,90.9266426863,212515.0,99.0,201619.0
2264,89.6015272116,212515.0,100.0,201620.0
2265,86.8621285903,212515.0,101.0,201621.0
2266,86.8868828337,212515.0,102.0,201622.0
2267,94.3034677189,212515.0,103.0,201623.0
2268,95.027490398,212515.0,104.0,201624.0
2269,90.1603125846,212515.0,105.0,201625.0
2270,89.2835848705,212515.0,106.0,201626.0
2271,88.1403159104,212515.0,107.0,201627.0
2272,93.6376200013,212515.0,108.0,201628.0
2273,94.3281963776,212515.0,109.0,201629.0
2274,94.3523272793,212515.0,110.0,201630.0
2275,93.7569833095,212515.0,111.0,201631.0
2276,93.7288827337,212515.0,112.0,201632.0
2277,91.9277753379,212515.0,113.0,201644.0
2278,100.0,212519.0,0.0,201423.0
2279,99.402749477,212519.0,1.0,201424.0
2280,98.7998968159,212519.0,2.0,201425.0
2281,100.515639392,212519.0,3.0,201426.0
2282,100.771469346,212519.0,4.0,201427.0
2283,100.229935508,212519.0,5.0,201428.0
2284,99.8676236428,212519.0,6.0,201429.0
2285,99.8705936577,212519.0,7.0,201430.0
2286,99.8711322621,212519.0,8.0,201431.0
2287,100.459520217,212519.0,9.0,201432.0
2288,100.479565747,212519.0,10.0,201433.0
2289,99.3816269557,212519.0,11.0,201434.0
2290,98.9287295668,212519.0,12.0,201435.0
2291,99.0262969662,212519.0,13.0,201436.0
2292,99.7489526416,212519.0,14.0,201437.0
2293,100.060062673,212519.0,15.0,201438.0
2294,99.9594334407,212519.0,16.0,201439.0
2295,100.510552542,212519.0,17.0,201440.0
2296,100.721349894,212519.0,18.0,201441.0
2297,100.312550047,212519.0,19.0,201442.0
2298,100.612271877,212519.0,20.0,201443.0
2299,101.002931148,212519.0,21.0,201444.0
2300,101.206335574,212519.0,22.0,201445.0
2301,101.861911586,212519.0,23.0,201446.0
2302,103.545675596,212519.0,24.0,201447.0
2303,100.060641304,212519.0,25.0,201448.0
2304,98.265820873,212519.0,26.0,201449.0
2305,101.287525537,212519.0,27.0,201450.0
2306,102.667155333,212519.0,28.0,201451.0
2307,101.753419689,212519.0,29.0,201452.0
2308,101.386884743,212519.0,30.0,201501.0
2309,101.075698672,212519.0,31.0,201502.0
2310,100.182317003,212519.0,32.0,201503.0
2311,101.60590674,212519.0,33.0,201504.0
2312,100.222114676,212519.0,34.0,201505.0
2313,97.7086083123,212519.0,35.0,201506.0
2314,97.617339816,212519.0,36.0,201507.0
2315,97.7386161009,212519.0,37.0,201508.0
2316,97.2570003429,212519.0,38.0,201509.0
2317,97.1129728584,212519.0,39.0,201510.0
2318,97.590185933,212519.0,40.0,201511.0
2319,96.8078617495,212519.0,41.0,201512.0
2320,96.5354692063,212519.0,42.0,201513.0
2321,96.2085076484,212519.0,43.0,201514.0
2322,97.1331254643,212519.0,44.0,201515.0
2323,96.9229061722,212519.0,45.0,201516.0
2324,97.3569136762,212519.0,46.0,201517.0
2325,97.3980951001,212519.0,47.0,201518.0
2326,96.8892661091,212519.0,48.0,201519.0
2327,96.7415566907,212519.0,49.0,201520.0
2328,97.6947518484,212519.0,50.0,201521.0
2329,97.6025807805,212519.0,51.0,201522.0
2330,96.4731259494,212519.0,52.0,201523.0
2331,96.2154531431,212519.0,53.0,201524.0
2332,98.1580195549,212519.0,54.0,201525.0
2333,99.8809758908,212519.0,55.0,201526.0
2334,97.5273120903,212519.0,56.0,201527.0
2335,97.4611412358,212519.0,57.0,201528.0
2336,96.9984511723,212519.0,58.0,201529.0
2337,96.7980437921,212519.0,59.0,201530.0
2338,97.0130403669,212519.0,60.0,201531.0
2339,97.6797088148,212519.0,61.0,201532.0
2340,97.6874830019,212519.0,62.0,201533.0
2341,96.9310804627,212519.0,63.0,201534.0
2342,96.8410310303,212519.0,64.0,201535.0
2343,96.656433639,212519.0,65.0,201536.0
2344,95.3112227151,212519.0,66.0,201537.0
2345,96.2794200168,212519.0,67.0,201538.0
2346,97.81432763,212519.0,68.0,201539.0
2347,97.3682295344,212519.0,69.0,201540.0
2348,95.6161215255,212519.0,70.0,201541.0
2349,94.8928872436,212519.0,71.0,201542.0
2350,94.2600824654,212519.0,72.0,201544.0
2351,94.2463325217,212519.0,73.0,201545.0
2352,93.8710472828,212519.0,74.0,201546.0
2353,93.5963053221,212519.0,75.0,201547.0
2354,93.5835173987,212519.0,76.0,201548.0
2355,93.3959259281,212519.0,77.0,201549.0
2356,93.2044178337,212519.0,78.0,201550.0
2357,93.1524284784,212519.0,79.0,201551.0
2358,93.2997857639,212519.0,80.0,201552.0
2359,93.3111038054,212519.0,81.0,201601.0
2360,93.2878403688,212519.0,82.0,201602.0
2361,93.3607042581,212519.0,83.0,201603.0
2362,93.3456363378,212519.0,84.0,201604.0
2363,92.895952009,212519.0,85.0,201605.0
2364,92.8628254221,212519.0,86.0,201606.0
2365,92.8764999896,212519.0,87.0,201607.0
2366,92.800451556,212519.0,88.0,201608.0
2367,92.7826041753,212519.0,89.0,201609.0
2368,92.4337328684,212519.0,90.0,201610.0
2369,91.4024993449,212519.0,91.0,201611.0
2370,88.4608998365,212519.0,92.0,201612.0
2371,86.045239775,212519.0,93.0,201613.0
2372,86.5499761521,212519.0,94.0,201614.0
2373,86.2972140078,212519.0,95.0,201615.0
2374,86.2663932286,212519.0,96.0,201616.0
2375,86.2362252149,212519.0,97.0,201617.0
2376,86.2649409734,212519.0,98.0,201618.0
2377,86.2273058325,212519.0,99.0,201619.0
2378,86.3264714665,212519.0,100.0,201620.0
2379,86.6844630145,212519.0,101.0,201621.0
2380,86.5699469484,212519.0,102.0,201622.0
2381,84.4619947841,212519.0,103.0,201623.0
2382,84.4856695792,212519.0,104.0,201624.0
2383,88.4547555693,212519.0,105.0,201625.0
2384,89.1171051188,212519.0,106.0,201626.0
2385,89.1011203214,212519.0,107.0,201627.0
2386,89.0850443889,212519.0,108.0,201628.0
2387,89.0683951771,212519.0,109.0,201629.0
2388,89.0535825944,212519.0,110.0,201630.0
2389,88.0320016664,212519.0,111.0,201631.0
2390,88.0235073394,212519.0,112.0,201632.0
2391,87.4823445658,212519.0,113.0,201644.0
2392,100.0,212717.0,0.0,201423.0
2393,96.6042913466,212717.0,1.0,201424.0
2394,95.3767444642,212717.0,2.0,201425.0
2395,99.0541908753,212717.0,3.0,201426.0
