,month,Chainedaverage,level
715,201602,90.7848217698,212722.0
716,201603,88.1928025064,212722.0
717,201604,87.5392476238,212722.0
718,201605,89.264431346,212722.0
719,201606,95.3359419292,212722.0
720,201607,93.395323948,212722.0
721,201608,92.9348715738,212722.0
722,201610,92.9348715738,212722.0
723,201611,93.267789248,212722.0
724,201406,100.0,310207.0
725,201407,100.287070477,310207.0
726,201408,99.9213567715,310207.0
727,201409,100.357722923,310207.0
728,201410,99.8732306933,310207.0
729,201411,98.78004475,310207.0
730,201412,98.4535255118,310207.0
731,201501,97.7924145692,310207.0
732,201502,99.8302068583,310207.0
733,201503,95.2695664237,310207.0
734,201504,93.7348121439,310207.0
735,201505,98.3804478713,310207.0
736,201506,98.5666229716,310207.0
737,201507,97.7977707885,310207.0
738,201508,96.1880175175,310207.0
739,201509,93.6608634262,310207.0
740,201510,92.190522134,310207.0
741,201511,91.9884245254,310207.0
742,201512,91.8949998781,310207.0
743,201601,90.3363182253,310207.0
744,201602,89.9012184016,310207.0
745,201603,88.6683588591,310207.0
746,201604,88.4777552243,310207.0
747,201605,88.8912257663,310207.0
748,201606,89.4869185076,310207.0
749,201607,89.6062963736,310207.0
750,201608,88.6673095017,310207.0
751,201610,88.2982953911,310207.0
752,201611,88.2930652214,310207.0
753,201406,100.0,310215.0
754,201407,99.8362622311,310215.0
755,201408,99.8407508527,310215.0
756,201409,99.8980591622,310215.0
757,201410,99.0922464367,310215.0
758,201411,98.1869132612,310215.0
759,201412,97.6620035632,310215.0
760,201501,97.3042076248,310215.0
761,201502,97.7511286655,310215.0
762,201503,97.0482625508,310215.0
763,201504,96.8213905362,310215.0
764,201505,97.536306122,310215.0
765,201506,96.9375762379,310215.0
766,201507,96.713298048,310215.0
767,201508,96.6753081336,310215.0
768,201509,95.9004011728,310215.0
769,201510,95.5548391233,310215.0
770,201511,94.36794334,310215.0
771,201512,93.8492875114,310215.0
772,201601,94.8716348266,310215.0
773,201602,94.9935271052,310215.0
774,201603,92.8557913863,310215.0
775,201604,94.2533017298,310215.0
776,201605,94.3753783011,310215.0
777,201606,90.4213651559,310215.0
778,201607,91.5798487455,310215.0
779,201608,91.5486717172,310215.0
780,201610,89.6808385298,310215.0
781,201611,89.6577720513,310215.0
782,201406,100.0,310218.0
783,201407,100.789947766,310218.0
784,201408,99.667720085,310218.0
