,ons_item_number,period,unit
749,310207.0,201607.0,90.8649801166
750,310207.0,201608.0,90.6037776673
751,310207.0,201610.0,90.3520514367
752,310207.0,201611.0,90.7750958329
753,310215.0,201406.0,100.0
754,310215.0,201407.0,99.6468429548
755,310215.0,201408.0,100.152496825
756,310215.0,201409.0,100.455760586
757,310215.0,201410.0,98.9693298076
758,310215.0,201411.0,97.4754678008
759,310215.0,201412.0,96.4623302333
760,310215.0,201501.0,95.3266139066
761,310215.0,201502.0,96.2730692357
762,310215.0,201503.0,95.1416981405
763,310215.0,201504.0,94.2918832356
764,310215.0,201505.0,95.8041219376
765,310215.0,201506.0,95.4207475289
766,310215.0,201507.0,95.0252681734
767,310215.0,201508.0,94.3494140369
768,310215.0,201509.0,93.6952446288
769,310215.0,201510.0,93.6155344255
770,310215.0,201511.0,91.5969991143
771,310215.0,201512.0,90.6807224618
772,310215.0,201601.0,92.9411725489
773,310215.0,201602.0,92.7085954959
774,310215.0,201603.0,91.9760160067
775,310215.0,201604.0,93.0857066642
776,310215.0,201605.0,93.1835532848
777,310215.0,201606.0,87.893783188
778,310215.0,201607.0,88.8218833763
779,310215.0,201608.0,90.4964635289
780,310215.0,201610.0,92.0318932996
781,310215.0,201611.0,92.62248852
782,310218.0,201406.0,100.0
783,310218.0,201407.0,100.740232554
784,310218.0,201408.0,100.24275528
785,310218.0,201409.0,100.144719124
786,310218.0,201410.0,99.3172101254
787,310218.0,201411.0,98.7974937765
788,310218.0,201412.0,98.0127141283
789,310218.0,201501.0,97.534370472
790,310218.0,201502.0,99.8919425716
791,310218.0,201503.0,98.8779161674
792,310218.0,201504.0,97.2720628226
793,310218.0,201505.0,100.350978146
794,310218.0,201506.0,97.9844907402
795,310218.0,201507.0,100.052274332
796,310218.0,201508.0,97.8973261088
797,310218.0,201509.0,98.631079985
798,310218.0,201510.0,98.2056448262
799,310218.0,201511.0,98.3608507312
800,310218.0,201512.0,97.0350546018
801,310218.0,201601.0,97.9214884714
802,310218.0,201602.0,98.6677945851
803,310218.0,201603.0,96.9125000134
804,310218.0,201604.0,96.2977521428
805,310218.0,201605.0,96.0415402512
806,310218.0,201606.0,94.1384357943
807,310218.0,201607.0,95.0335279255
808,310218.0,201608.0,94.7315929518
809,310218.0,201610.0,93.9972901281
810,310218.0,201611.0,93.8214348225
811,310401.0,201406.0,100.0
812,310401.0,201407.0,103.380381788
813,310401.0,201408.0,103.352507869
814,310401.0,201409.0,100.772465838
815,310401.0,201410.0,101.28270482
816,310401.0,201411.0,99.6461319177
817,310401.0,201412.0,96.4337642062
818,310401.0,201501.0,102.608813666
819,310401.0,201502.0,103.145611698
820,310401.0,201503.0,102.805899473
821,310401.0,201504.0,102.491706192
822,310401.0,201505.0,101.766114572
823,310401.0,201506.0,99.1045838174
824,310401.0,201507.0,102.375011244
825,310401.0,201508.0,102.270179474
826,310401.0,201509.0,100.492335101
827,310401.0,201510.0,101.114384981
828,310401.0,201511.0,96.1530484465
829,310401.0,201512.0,91.7902642389
830,310401.0,201601.0,99.8203539333
831,310401.0,201602.0,99.069932949
832,310401.0,201603.0,96.9653159153
833,310401.0,201604.0,99.3238155939
834,310401.0,201605.0,97.6510321923
835,310401.0,201606.0,94.5702485524
836,310401.0,201607.0,100.536825578
837,310401.0,201608.0,98.9293393865
838,310401.0,201610.0,98.3480596819
839,310401.0,201611.0,97.5989227405
840,310403.0,201406.0,100.0
841,310403.0,201407.0,99.7268654737
842,310403.0,201408.0,99.0147893355
843,310403.0,201409.0,98.2744921598
844,310403.0,201410.0,99.8847778313
845,310403.0,201411.0,95.8436944787
846,310403.0,201412.0,94.7169405194
847,310403.0,201501.0,99.9728191362
848,310403.0,201502.0,99.8073850939
849,310403.0,201503.0,99.6355094337
850,310403.0,201504.0,97.6204522936
851,310403.0,201505.0,98.9172843688
852,310403.0,201506.0,99.34677816
853,310403.0,201507.0,98.9651046511
854,310403.0,201508.0,98.3965059573
855,310403.0,201509.0,97.9782406645
856,310403.0,201510.0,97.7077296073
857,310403.0,201511.0,94.3932156408
858,310403.0,201512.0,89.7754085647
859,310403.0,201601.0,98.0775995614
860,310403.0,201602.0,97.0582332368
861,310403.0,201603.0,97.0430139677
862,310403.0,201604.0,93.4262907543
863,310403.0,201605.0,95.3031869516
864,310403.0,201606.0,94.9609382094
865,310403.0,201607.0,95.9254886406
866,310403.0,201608.0,93.1675900937
867,310403.0,201610.0,94.9313827283
868,310403.0,201611.0,94.0878253238
869,310405.0,201406.0,100.0
870,310405.0,201407.0,101.598926136
871,310405.0,201408.0,101.591999871
872,310405.0,201409.0,100.898554956
873,310405.0,201410.0,101.614500136
874,310405.0,201411.0,100.129098367
875,310405.0,201412.0,97.780207445
876,310405.0,201501.0,101.440044815
877,310405.0,201502.0,101.884816581
878,310405.0,201503.0,101.999346362
879,310405.0,201504.0,101.128545996
880,310405.0,201505.0,102.238378907
881,310405.0,201506.0,101.756677665
882,310405.0,201507.0,101.973305559
883,310405.0,201508.0,100.81674533
884,310405.0,201509.0,101.453938709
885,310405.0,201510.0,101.471937835
886,310405.0,201511.0,99.4679863886
887,310405.0,201512.0,97.3111791561
888,310405.0,201601.0,100.458861041
889,310405.0,201602.0,100.397589508
890,310405.0,201603.0,100.951464797
891,310405.0,201604.0,101.567022944
892,310405.0,201605.0,101.913309252
893,310405.0,201606.0,99.2551914695
894,310405.0,201607.0,99.7084428701
895,310405.0,201608.0,97.6949925865
896,310405.0,201610.0,100.631307644
897,310405.0,201611.0,99.5949338418
898,310419.0,201406.0,100.0
899,310419.0,201407.0,100.14508321
900,310419.0,201408.0,100.624103293
901,310419.0,201409.0,99.0878231837
902,310419.0,201410.0,99.7284004343
903,310419.0,201411.0,99.2043270928
904,310419.0,201412.0,98.2355689164
905,310419.0,201501.0,99.2437659178
906,310419.0,201502.0,98.2116909429
907,310419.0,201503.0,98.5572585131
908,310419.0,201504.0,96.5676060106
909,310419.0,201505.0,96.3540242683
910,310419.0,201506.0,95.3721107314
911,310419.0,201507.0,95.7562214936
912,310419.0,201508.0,95.1359766278
913,310419.0,201509.0,91.7203955813
914,310419.0,201510.0,90.8862841718
915,310419.0,201511.0,91.1336419785
916,310419.0,201512.0,86.308795066
917,310419.0,201601.0,87.8925132805
918,310419.0,201602.0,87.1498004781
919,310419.0,201603.0,86.1764670182
920,310419.0,201604.0,84.8984979651
921,310419.0,201605.0,84.8414241995
922,310419.0,201606.0,85.8583247585
923,310419.0,201607.0,85.6643100959
924,310419.0,201608.0,86.0502422277
925,310419.0,201610.0,87.0093693931
926,310419.0,201611.0,87.1839694874
927,310421.0,201406.0,100.0
928,310421.0,201407.0,100.039182198
929,310421.0,201408.0,100.129678083
930,310421.0,201409.0,98.5375676551
931,310421.0,201410.0,99.6974845843
932,310421.0,201411.0,99.1972461137
933,310421.0,201412.0,97.1188123727
934,310421.0,201501.0,98.6299596204
935,310421.0,201502.0,97.6242467479
936,310421.0,201503.0,98.140145901
937,310421.0,201504.0,96.2616321093
938,310421.0,201505.0,96.8513163439
939,310421.0,201506.0,96.6205020798
940,310421.0,201507.0,95.3196487394
941,310421.0,201508.0,95.2673530976
942,310421.0,201509.0,92.5992034519
943,310421.0,201510.0,91.487390247
944,310421.0,201511.0,90.6344707315
945,310421.0,201512.0,84.1845422889
946,310421.0,201601.0,87.6137605246
947,310421.0,201602.0,86.4854504974
948,310421.0,201603.0,85.3117593543
949,310421.0,201604.0,84.7179065351
950,310421.0,201605.0,84.8184690931
951,310421.0,201606.0,85.5804104347
952,310421.0,201607.0,84.9429485949
953,310421.0,201608.0,85.8420226425
954,310421.0,201610.0,86.4970254824
955,310421.0,201611.0,86.4936793281
956,310427.0,201406.0,100.0
957,310427.0,201407.0,99.971989965
958,310427.0,201408.0,100.858778546
959,310427.0,201409.0,100.891975531
960,310427.0,201410.0,101.105890374
961,310427.0,201411.0,97.7778543878
962,310427.0,201412.0,96.7379670823
963,310427.0,201501.0,101.435586373
964,310427.0,201502.0,101.230459613
965,310427.0,201503.0,100.151691265
966,310427.0,201504.0,99.0492355348
967,310427.0,201505.0,100.160075978
968,310427.0,201506.0,99.8522354765
969,310427.0,201507.0,99.122950063
970,310427.0,201508.0,98.4420045713
971,310427.0,201509.0,98.6487386415
972,310427.0,201510.0,100.092853618
973,310427.0,201511.0,96.623723472
974,310427.0,201512.0,92.368502169
975,310427.0,201601.0,99.018736514
976,310427.0,201602.0,96.7264335541
977,310427.0,201603.0,96.4448019836
978,310427.0,201604.0,95.361762432
979,310427.0,201605.0,93.6368560076
980,310427.0,201606.0,97.2364634902
981,310427.0,201607.0,98.1122825305
982,310427.0,201608.0,94.6758015003
983,310427.0,201610.0,94.0598585385
984,310427.0,201611.0,94.6643228048
