,level_3,period,weighted_index
587,alcoholic_drinks ,20160120,93.3977063124
588,alcoholic_drinks ,20160121,93.397759227
589,alcoholic_drinks ,20160122,93.3852723822
590,alcoholic_drinks ,20160123,93.3852723822
591,alcoholic_drinks ,20160124,93.4259483227
592,alcoholic_drinks ,20160125,93.4259483227
593,alcoholic_drinks ,20160126,93.4529823133
594,alcoholic_drinks ,20160127,93.4738720591
595,alcoholic_drinks ,20160128,93.2020573431
596,alcoholic_drinks ,20160129,93.3281124418
597,alcoholic_drinks ,20160130,93.3270878634
598,alcoholic_drinks ,20160131,93.3270878634
599,alcoholic_drinks ,20160201,93.3362627884
600,alcoholic_drinks ,20160202,93.2488037065
601,alcoholic_drinks ,20160203,93.2973723452
602,alcoholic_drinks ,20160204,93.3273077121
603,alcoholic_drinks ,20160205,93.3273077121
604,alcoholic_drinks ,20160206,93.3027477461
605,alcoholic_drinks ,20160207,93.3246951163
606,alcoholic_drinks ,20160208,93.3246951163
607,alcoholic_drinks ,20160209,92.7021413615
608,alcoholic_drinks ,20160210,92.5780058161
609,alcoholic_drinks ,20160211,92.588626634
610,alcoholic_drinks ,20160212,92.5523313749
611,alcoholic_drinks ,20160213,92.5523313749
612,alcoholic_drinks ,20160214,92.6305672839
613,alcoholic_drinks ,20160215,92.7093461536
614,alcoholic_drinks ,20160216,92.7478609803
615,alcoholic_drinks ,20160217,92.63899094
616,alcoholic_drinks ,20160218,92.6297720689
617,alcoholic_drinks ,20160219,92.6093136547
618,alcoholic_drinks ,20160220,92.6093136547
619,alcoholic_drinks ,20160221,92.6093136547
620,alcoholic_drinks ,20160222,92.6456245108
621,alcoholic_drinks ,20160223,92.137618587
622,alcoholic_drinks ,20160224,92.1939684074
623,alcoholic_drinks ,20160225,92.2006052423
624,alcoholic_drinks ,20160226,92.2006052423
625,alcoholic_drinks ,20160227,92.1693350868
626,alcoholic_drinks ,20160228,92.1724889453
627,alcoholic_drinks ,20160229,92.1418612431
628,alcoholic_drinks ,20160301,91.2429773314
629,alcoholic_drinks ,20160302,91.5416067099
630,alcoholic_drinks ,20160303,91.555529794
631,alcoholic_drinks ,20160304,91.5399343279
632,alcoholic_drinks ,20160305,91.5399343279
633,alcoholic_drinks ,20160306,91.4984081078
634,alcoholic_drinks ,20160307,91.4823912665
635,alcoholic_drinks ,20160308,91.5887576418
636,alcoholic_drinks ,20160309,91.5618852607
637,alcoholic_drinks ,20160310,91.5618852607
638,alcoholic_drinks ,20160311,91.5618852607
639,alcoholic_drinks ,20160312,91.5618852607
640,alcoholic_drinks ,20160313,91.5618852607
641,alcoholic_drinks ,20160314,91.5618852607
642,alcoholic_drinks ,20160315,91.8497483922
643,alcoholic_drinks ,20160316,91.577950791
644,alcoholic_drinks ,20160317,91.6383733598
645,alcoholic_drinks ,20160318,91.6506713263
646,alcoholic_drinks ,20160319,91.6322630915
647,alcoholic_drinks ,20160320,91.6322630915
648,alcoholic_drinks ,20160321,91.6209636497
649,alcoholic_drinks ,20160322,91.6650719993
650,alcoholic_drinks ,20160323,91.5243180003
651,alcoholic_drinks ,20160324,91.5390526717
652,alcoholic_drinks ,20160325,91.5150753145
653,alcoholic_drinks ,20160326,91.4323800555
654,alcoholic_drinks ,20160327,91.4526340324
655,alcoholic_drinks ,20160328,91.4526340324
656,alcoholic_drinks ,20160329,91.4730969837
657,alcoholic_drinks ,20160330,91.5239126238
658,alcoholic_drinks ,20160331,91.5801589082
659,alcoholic_drinks ,20160401,91.5801589082
660,alcoholic_drinks ,20160402,91.5801589082
661,alcoholic_drinks ,20160403,91.6099047026
662,alcoholic_drinks ,20160404,91.6269609725
663,alcoholic_drinks ,20160405,91.5136753885
664,alcoholic_drinks ,20160406,91.5136753885
665,alcoholic_drinks ,20160407,91.5031716799
666,alcoholic_drinks ,20160408,91.5031716799
667,alcoholic_drinks ,20160409,91.5031716799
668,alcoholic_drinks ,20160410,91.5031716799
669,alcoholic_drinks ,20160411,91.5031716799
670,alcoholic_drinks ,20160412,91.5277850335
671,alcoholic_drinks ,20160413,91.4544771657
672,alcoholic_drinks ,20160414,91.3928668892
673,alcoholic_drinks ,20160415,91.3936652651
674,alcoholic_drinks ,20160416,91.4027323701
675,alcoholic_drinks ,20160417,91.3988386319
676,alcoholic_drinks ,20160418,91.452751093
677,alcoholic_drinks ,20160419,91.4741337015
678,alcoholic_drinks ,20160420,91.4477017053
679,alcoholic_drinks ,20160421,91.4659434575
680,alcoholic_drinks ,20160422,91.4970487633
681,alcoholic_drinks ,20160423,91.4728793337
682,alcoholic_drinks ,20160424,91.4728793337
683,alcoholic_drinks ,20160425,91.4728793337
684,alcoholic_drinks ,20160426,91.6144878231
685,alcoholic_drinks ,20160427,91.6456183446
686,alcoholic_drinks ,20160428,91.6456183446
687,alcoholic_drinks ,20160429,91.6701847964
688,alcoholic_drinks ,20160430,91.6701847964
689,alcoholic_drinks ,20160501,91.6701847964
690,alcoholic_drinks ,20160502,91.6701847964
691,alcoholic_drinks ,20160503,91.6701847964
692,alcoholic_drinks ,20160504,91.6701847964
693,alcoholic_drinks ,20160505,92.2634816004
694,alcoholic_drinks ,20160506,92.2634816004
695,alcoholic_drinks ,20160507,92.2634816004
696,alcoholic_drinks ,20160508,92.2634816004
697,alcoholic_drinks ,20160509,92.2389400891
698,alcoholic_drinks ,20160510,92.2389400891
699,alcoholic_drinks ,20160511,91.9523530594
700,alcoholic_drinks ,20160512,91.9075778419
701,alcoholic_drinks ,20160513,91.9506269073
702,alcoholic_drinks ,20160514,91.8792712673
703,alcoholic_drinks ,20160515,91.9606907963
704,alcoholic_drinks ,20160516,91.9727624871
705,alcoholic_drinks ,20160517,91.9606353125
706,alcoholic_drinks ,20160518,91.9918295485
707,alcoholic_drinks ,20160519,91.9873243024
708,alcoholic_drinks ,20160520,91.9521407604
709,alcoholic_drinks ,20160521,91.9777291572
710,alcoholic_drinks ,20160522,92.0093918327
711,alcoholic_drinks ,20160523,90.7434622726
712,alcoholic_drinks ,20160524,89.960851683
713,alcoholic_drinks ,20160525,89.8844353373
714,alcoholic_drinks ,20160526,89.9490506594
715,alcoholic_drinks ,20160527,89.9225896713
716,alcoholic_drinks ,20160528,89.9916226049
717,alcoholic_drinks ,20160529,89.609525175
718,alcoholic_drinks ,20160530,89.7620297288
719,alcoholic_drinks ,20160531,89.86467046
720,alcoholic_drinks ,20160601,90.0096105869
721,alcoholic_drinks ,20160602,90.0409826249
722,alcoholic_drinks ,20160603,90.0539575148
723,alcoholic_drinks ,20160604,90.0539575148
724,alcoholic_drinks ,20160605,90.0546864307
725,alcoholic_drinks ,20160606,90.1120893402
726,alcoholic_drinks ,20160607,90.0268321255
727,alcoholic_drinks ,20160608,90.0952761768
728,alcoholic_drinks ,20160609,89.7874420553
729,alcoholic_drinks ,20160610,89.7874420553
730,alcoholic_drinks ,20160611,89.8602264753
731,alcoholic_drinks ,20160612,89.590244216
732,alcoholic_drinks ,20160613,89.5626507059
733,alcoholic_drinks ,20160614,89.7229506202
734,alcoholic_drinks ,20160615,89.6903263399
735,alcoholic_drinks ,20160616,89.7853845969
736,alcoholic_drinks ,20160617,89.5367438406
737,alcoholic_drinks ,20160618,89.5902458331
738,alcoholic_drinks ,20160619,89.6808610846
739,alcoholic_drinks ,20160620,90.2750859749
740,alcoholic_drinks ,20160621,90.2568513992
741,alcoholic_drinks ,20160622,90.5027920946
742,alcoholic_drinks ,20160623,90.4187595455
743,alcoholic_drinks ,20160624,90.6318356035
744,alcoholic_drinks ,20160625,90.6318356035
745,alcoholic_drinks ,20160626,90.4643408012
746,alcoholic_drinks ,20160627,90.6573049516
747,alcoholic_drinks ,20160628,90.6263495859
748,alcoholic_drinks ,20160629,91.312784477
749,alcoholic_drinks ,20160630,91.0628030489
750,alcoholic_drinks ,20160701,91.0681507973
751,alcoholic_drinks ,20160702,90.8705202716
752,alcoholic_drinks ,20160703,90.9418292417
753,alcoholic_drinks ,20160704,90.8801041146
754,alcoholic_drinks ,20160705,90.8705460833
755,alcoholic_drinks ,20160706,91.1442984854
756,alcoholic_drinks ,20160707,91.1949680817
757,alcoholic_drinks ,20160708,91.2323561321
758,alcoholic_drinks ,20160709,91.2663707916
759,alcoholic_drinks ,20160710,91.3336766881
760,alcoholic_drinks ,20160711,91.3191237752
761,alcoholic_drinks ,20160712,91.3426877348
762,alcoholic_drinks ,20160713,91.3500413731
763,alcoholic_drinks ,20160714,91.4513748635
764,alcoholic_drinks ,20160715,91.3554132255
765,alcoholic_drinks ,20160716,91.254032014
766,alcoholic_drinks ,20160717,91.241844506
767,alcoholic_drinks ,20160718,91.241844506
768,alcoholic_drinks ,20160719,91.241844506
769,alcoholic_drinks ,20160720,91.2939088498
770,alcoholic_drinks ,20160721,91.2667544465
771,alcoholic_drinks ,20160722,91.2659906032
772,alcoholic_drinks ,20160723,91.3307479378
773,alcoholic_drinks ,20160724,91.2659906032
774,alcoholic_drinks ,20160725,91.088329032
775,alcoholic_drinks ,20160726,91.0210889219
776,alcoholic_drinks ,20160727,91.3331298904
777,alcoholic_drinks ,20160728,90.5475762418
778,alcoholic_drinks ,20160729,90.5336055504
779,alcoholic_drinks ,20160730,90.3574362709
780,alcoholic_drinks ,20160731,90.5568643417
781,alcoholic_drinks ,20160801,90.5151509309
782,alcoholic_drinks ,20160802,90.5255636964
783,alcoholic_drinks ,20160803,90.4709416943
784,alcoholic_drinks ,20160804,90.4314273482
785,alcoholic_drinks ,20160805,90.4264208454
786,alcoholic_drinks ,20160806,90.5557716262
787,alcoholic_drinks ,20160807,90.5729252773
788,alcoholic_drinks ,20160808,90.3814021966
789,alcoholic_drinks ,20161031,89.963756147
790,alcoholic_drinks ,20161101,89.8628353981
791,alcoholic_drinks ,20161103,89.9146403846
792,food_and_non_alcoholic_beverages,20140601,98.0793854033
793,food_and_non_alcoholic_beverages,20140602,98.0793854033
794,food_and_non_alcoholic_beverages,20140603,98.0957801651
795,food_and_non_alcoholic_beverages,20140604,98.3693172295
796,food_and_non_alcoholic_beverages,20140605,98.2705822996
797,food_and_non_alcoholic_beverages,20140606,98.2705822996
798,food_and_non_alcoholic_beverages,20140607,98.2705822996
799,food_and_non_alcoholic_beverages,20140608,98.2705822996
800,food_and_non_alcoholic_beverages,20140609,100.294553301
801,food_and_non_alcoholic_beverages,20140610,100.681558454
802,food_and_non_alcoholic_beverages,20140611,100.631484915
803,food_and_non_alcoholic_beverages,20140612,100.592036259
804,food_and_non_alcoholic_beverages,20140613,100.563991354
805,food_and_non_alcoholic_beverages,20140614,100.565373379
806,food_and_non_alcoholic_beverages,20140615,100.565373379
807,food_and_non_alcoholic_beverages,20140616,100.639141991
808,food_and_non_alcoholic_beverages,20140617,99.9450056356
809,food_and_non_alcoholic_beverages,20140618,100.05089116
810,food_and_non_alcoholic_beverages,20140619,99.5039528236
811,food_and_non_alcoholic_beverages,20140620,99.512179245
812,food_and_non_alcoholic_beverages,20140621,99.5105345073
813,food_and_non_alcoholic_beverages,20140622,99.5105345073
814,food_and_non_alcoholic_beverages,20140623,99.519207971
815,food_and_non_alcoholic_beverages,20140624,99.4196727103
816,food_and_non_alcoholic_beverages,20140625,99.4352078731
817,food_and_non_alcoholic_beverages,20140626,99.3977441899
818,food_and_non_alcoholic_beverages,20140627,99.6027946451
819,food_and_non_alcoholic_beverages,20140628,99.5744322801
820,food_and_non_alcoholic_beverages,20140629,99.5745474581
821,food_and_non_alcoholic_beverages,20140630,100.200380863
822,food_and_non_alcoholic_beverages,20140701,100.200380863
823,food_and_non_alcoholic_beverages,20140702,100.194775584
824,food_and_non_alcoholic_beverages,20140703,100.126666489
825,food_and_non_alcoholic_beverages,20140704,100.13134401
826,food_and_non_alcoholic_beverages,20140705,100.13134401
827,food_and_non_alcoholic_beverages,20140706,100.13134401
828,food_and_non_alcoholic_beverages,20140707,100.135951844
829,food_and_non_alcoholic_beverages,20140708,99.3337736858
830,food_and_non_alcoholic_beverages,20140709,99.9736558233
831,food_and_non_alcoholic_beverages,20140710,99.8545597139
832,food_and_non_alcoholic_beverages,20140711,99.9585772391
833,food_and_non_alcoholic_beverages,20140712,99.9585772391
834,food_and_non_alcoholic_beverages,20140713,99.9585772391
835,food_and_non_alcoholic_beverages,20140714,100.062168648
836,food_and_non_alcoholic_beverages,20140715,99.7320581598
837,food_and_non_alcoholic_beverages,20140716,100.060067585
838,food_and_non_alcoholic_beverages,20140717,100.067287479
839,food_and_non_alcoholic_beverages,20140718,99.9461215133
840,food_and_non_alcoholic_beverages,20140719,99.9461215133
841,food_and_non_alcoholic_beverages,20140720,99.9342977558
842,food_and_non_alcoholic_beverages,20140721,99.9412094793
843,food_and_non_alcoholic_beverages,20140722,99.4379994854
844,food_and_non_alcoholic_beverages,20140723,99.5563788805
845,food_and_non_alcoholic_beverages,20140724,99.5492567628
846,food_and_non_alcoholic_beverages,20140725,99.5572134293
847,food_and_non_alcoholic_beverages,20140726,99.5572134293
848,food_and_non_alcoholic_beverages,20140727,99.5572134293
849,food_and_non_alcoholic_beverages,20140728,99.5572134293
850,food_and_non_alcoholic_beverages,20140729,99.5572134293
851,food_and_non_alcoholic_beverages,20140730,99.6344399682
852,food_and_non_alcoholic_beverages,20140731,99.6033752485
853,food_and_non_alcoholic_beverages,20140801,99.6827777322
854,food_and_non_alcoholic_beverages,20140802,99.68347722
855,food_and_non_alcoholic_beverages,20140803,99.6899121343
856,food_and_non_alcoholic_beverages,20140804,99.8057089118
857,food_and_non_alcoholic_beverages,20140805,99.5305521851
858,food_and_non_alcoholic_beverages,20140806,99.7462194727
859,food_and_non_alcoholic_beverages,20140807,99.3598044098
860,food_and_non_alcoholic_beverages,20140808,99.3132925879
861,food_and_non_alcoholic_beverages,20140809,99.3171794771
862,food_and_non_alcoholic_beverages,20140810,99.3171794771
863,food_and_non_alcoholic_beverages,20140811,99.4997751047
864,food_and_non_alcoholic_beverages,20140812,99.6206901285
865,food_and_non_alcoholic_beverages,20140813,99.3602079684
866,food_and_non_alcoholic_beverages,20140814,99.2897595572
867,food_and_non_alcoholic_beverages,20140815,99.2955227111
868,food_and_non_alcoholic_beverages,20140816,99.2955227111
869,food_and_non_alcoholic_beverages,20140817,99.2989066142
870,food_and_non_alcoholic_beverages,20140818,99.2989066142
871,food_and_non_alcoholic_beverages,20140819,99.9558428079
872,food_and_non_alcoholic_beverages,20140820,99.9558428079
873,food_and_non_alcoholic_beverages,20140821,99.4424237396
874,food_and_non_alcoholic_beverages,20140822,99.452469026
875,food_and_non_alcoholic_beverages,20140823,99.452469026
876,food_and_non_alcoholic_beverages,20140824,99.4595913737
877,food_and_non_alcoholic_beverages,20140825,99.4615444195
878,food_and_non_alcoholic_beverages,20140826,98.8733119572
879,food_and_non_alcoholic_beverages,20140827,99.1471296162
880,food_and_non_alcoholic_beverages,20140828,98.9228767885
881,food_and_non_alcoholic_beverages,20140829,98.9830507991
882,food_and_non_alcoholic_beverages,20140830,98.9664109547
883,food_and_non_alcoholic_beverages,20140831,98.9664109547
884,food_and_non_alcoholic_beverages,20140901,98.9537824209
885,food_and_non_alcoholic_beverages,20140902,98.9178377458
886,food_and_non_alcoholic_beverages,20140903,98.9525061344
887,food_and_non_alcoholic_beverages,20140904,98.9532110361
888,food_and_non_alcoholic_beverages,20140905,98.9027302215
889,food_and_non_alcoholic_beverages,20140906,98.9027302215
890,food_and_non_alcoholic_beverages,20140907,98.9027302215
891,food_and_non_alcoholic_beverages,20140908,98.9287344685
892,food_and_non_alcoholic_beverages,20140909,98.6777117207
893,food_and_non_alcoholic_beverages,20140910,98.8994678411
894,food_and_non_alcoholic_beverages,20140911,98.8994678411
895,food_and_non_alcoholic_beverages,20140912,98.9140762041
896,food_and_non_alcoholic_beverages,20140913,98.8135434467
897,food_and_non_alcoholic_beverages,20140914,98.8199519608
898,food_and_non_alcoholic_beverages,20140915,98.8119699552
899,food_and_non_alcoholic_beverages,20140916,98.7642063081
900,food_and_non_alcoholic_beverages,20140917,99.6834490221
901,food_and_non_alcoholic_beverages,20140918,99.3641623998
902,food_and_non_alcoholic_beverages,20140919,99.3944661879
903,food_and_non_alcoholic_beverages,20140920,99.3645928446
904,food_and_non_alcoholic_beverages,20140921,99.3604033625
905,food_and_non_alcoholic_beverages,20140922,99.5884292371
906,food_and_non_alcoholic_beverages,20140923,99.486591237
907,food_and_non_alcoholic_beverages,20140924,99.4831066319
908,food_and_non_alcoholic_beverages,20140925,99.4831066319
909,food_and_non_alcoholic_beverages,20140926,99.5981786732
910,food_and_non_alcoholic_beverages,20140927,99.6469225859
911,food_and_non_alcoholic_beverages,20140928,99.6469225859
912,food_and_non_alcoholic_beverages,20140929,99.6469225859
913,food_and_non_alcoholic_beverages,20140930,99.5810944265
914,food_and_non_alcoholic_beverages,20141001,99.8935188537
915,food_and_non_alcoholic_beverages,20141002,99.3748259312
916,food_and_non_alcoholic_beverages,20141003,99.4058398069
917,food_and_non_alcoholic_beverages,20141004,99.3704578379
918,food_and_non_alcoholic_beverages,20141005,99.3704578379
919,food_and_non_alcoholic_beverages,20141006,99.6069818674
920,food_and_non_alcoholic_beverages,20141007,99.1616995712
921,food_and_non_alcoholic_beverages,20141008,99.3111690167
922,food_and_non_alcoholic_beverages,20141009,98.8899956277
923,food_and_non_alcoholic_beverages,20141010,98.8635188078
924,food_and_non_alcoholic_beverages,20141011,98.8687646196
925,food_and_non_alcoholic_beverages,20141012,98.8900421062
926,food_and_non_alcoholic_beverages,20141013,98.8900421062
927,food_and_non_alcoholic_beverages,20141014,98.8046886102
928,food_and_non_alcoholic_beverages,20141015,98.889882928
929,food_and_non_alcoholic_beverages,20141016,98.889882928
930,food_and_non_alcoholic_beverages,20141017,98.88936437
931,food_and_non_alcoholic_beverages,20141018,98.88936437
932,food_and_non_alcoholic_beverages,20141019,98.9267290112
933,food_and_non_alcoholic_beverages,20141020,98.9646122605
934,food_and_non_alcoholic_beverages,20141021,99.1335033993
935,food_and_non_alcoholic_beverages,20141022,99.1335033993
936,food_and_non_alcoholic_beverages,20141023,98.7290380242
937,food_and_non_alcoholic_beverages,20141024,98.8371383311
938,food_and_non_alcoholic_beverages,20141025,98.7423524248
939,food_and_non_alcoholic_beverages,20141026,98.6932646996
940,food_and_non_alcoholic_beverages,20141027,98.6825686038
941,food_and_non_alcoholic_beverages,20141028,98.7369400708
942,food_and_non_alcoholic_beverages,20141029,99.0795187877
943,food_and_non_alcoholic_beverages,20141030,99.0010801121
944,food_and_non_alcoholic_beverages,20141031,98.9915850642
945,food_and_non_alcoholic_beverages,20141101,99.0349809209
946,food_and_non_alcoholic_beverages,20141102,99.0505515296
947,food_and_non_alcoholic_beverages,20141103,98.7735590948
948,food_and_non_alcoholic_beverages,20141104,98.8385257864
949,food_and_non_alcoholic_beverages,20141105,98.827132811
950,food_and_non_alcoholic_beverages,20141106,99.0344770703
951,food_and_non_alcoholic_beverages,20141107,99.275591219
952,food_and_non_alcoholic_beverages,20141108,99.2626940778
953,food_and_non_alcoholic_beverages,20141109,99.2626940778
954,food_and_non_alcoholic_beverages,20141110,99.2386838877
955,food_and_non_alcoholic_beverages,20141111,99.2695794509
956,food_and_non_alcoholic_beverages,20141112,99.5609924797
957,food_and_non_alcoholic_beverages,20141113,99.2275519876
958,food_and_non_alcoholic_beverages,20141114,99.2683183139
959,food_and_non_alcoholic_beverages,20141115,99.2436866743
960,food_and_non_alcoholic_beverages,20141116,99.2382234559
961,food_and_non_alcoholic_beverages,20141117,99.9774227791
962,food_and_non_alcoholic_beverages,20141118,99.7466674988
963,food_and_non_alcoholic_beverages,20141119,99.764496644
964,food_and_non_alcoholic_beverages,20141120,99.6108027913
965,food_and_non_alcoholic_beverages,20141121,99.7657693984
966,food_and_non_alcoholic_beverages,20141122,99.7696995631
967,food_and_non_alcoholic_beverages,20141123,99.7696995631
968,food_and_non_alcoholic_beverages,20141124,99.8101544084
969,food_and_non_alcoholic_beverages,20141125,99.9424214566
970,food_and_non_alcoholic_beverages,20141126,99.9424214566
971,food_and_non_alcoholic_beverages,20141127,100.019183805
972,food_and_non_alcoholic_beverages,20141128,100.056755167
973,food_and_non_alcoholic_beverages,20141129,100.056755167
974,food_and_non_alcoholic_beverages,20141130,100.065209689
975,food_and_non_alcoholic_beverages,20141201,100.227795032
976,food_and_non_alcoholic_beverages,20141202,100.227795032
977,food_and_non_alcoholic_beverages,20141203,100.099539592
978,food_and_non_alcoholic_beverages,20141204,99.3877973286
979,food_and_non_alcoholic_beverages,20141205,99.3801303368
980,food_and_non_alcoholic_beverages,20141206,99.5590153015
981,food_and_non_alcoholic_beverages,20141207,99.5458494413
982,food_and_non_alcoholic_beverages,20141208,99.5061205508
983,food_and_non_alcoholic_beverages,20141209,99.3695594723
984,food_and_non_alcoholic_beverages,20141210,99.5461262036
985,food_and_non_alcoholic_beverages,20141211,99.4102842907
986,food_and_non_alcoholic_beverages,20141212,99.4102842907
